infra_id,college_id,classrooms,labs,smart_classrooms,library_books,hostel_capacity,internet_speed_mbps,sports_complex,canteen,medical_center,solar_power
INF02656,COL0532,8,1,1,4499,0,390,No,Yes,Yes,No
INF02657,COL0532,8,1,2,4701,0,405,No,Yes,Yes,No
INF02658,COL0532,8,1,3,4993,0,466,No,Yes,Yes,Yes
INF02659,COL0532,8,1,3,4912,0,439,No,Yes,Yes,Yes
INF02660,COL0532,9,1,6,4982,0,532,No,Yes,Yes,No
INF02661,COL0533,80,42,14,19649,636,150,Yes,Yes,No,Yes
INF02662,COL0533,82,43,25,20702,637,161,Yes,Yes,No,Yes
INF02663,COL0533,85,44,27,21432,665,162,Yes,Yes,No,Yes
INF02664,COL0533,86,45,43,22562,679,178,Yes,Yes,No,No
INF02665,COL0533,92,48,56,21864,642,175,Yes,Yes,No,Yes
INF02666,COL0534,44,4,8,9603,487,210,No,Yes,No,No
INF02667,COL0534,45,4,12,9977,493,218,No,Yes,No,No
INF02668,COL0534,45,4,20,10103,504,224,No,Yes,No,No
INF02669,COL0534,46,4,26,10656,512,235,No,Yes,No,Yes
INF02670,COL0534,51,5,31,10387,522,263,No,Yes,No,Yes
INF02671,COL0535,110,12,20,21962,1330,210,No,Yes,Yes,Yes
INF02672,COL0535,113,12,31,22437,1365,224,No,Yes,Yes,No
INF02673,COL0535,115,13,38,22884,1355,247,No,Yes,Yes,No
INF02674,COL0535,121,13,65,25368,1343,273,No,Yes,Yes,Yes
INF02675,COL0535,125,14,91,25384,1371,236,No,Yes,Yes,Yes
INF02676,COL0536,13,3,2,8120,102,390,Yes,Yes,No,No
INF02677,COL0536,13,3,3,8520,104,427,Yes,Yes,No,No
INF02678,COL0536,13,3,6,8963,103,439,Yes,Yes,No,No
INF02679,COL0536,14,3,6,9232,103,454,Yes,Yes,No,No
INF02680,COL0536,14,3,6,9375,111,526,Yes,Yes,No,Yes
INF02681,COL0537,6,3,0,4095,50,270,No,Yes,No,No
INF02682,COL0537,6,3,1,4265,51,286,No,Yes,No,No
INF02683,COL0537,6,3,2,4394,51,304,No,Yes,No,No
INF02684,COL0537,7,3,3,4403,54,321,No,Yes,No,No
INF02685,COL0537,7,3,3,4721,54,304,No,Yes,No,Yes
INF02686,COL0538,24,5,4,8551,0,330,Yes,Yes,Yes,No
INF02687,COL0538,25,5,8,8985,0,362,Yes,Yes,Yes,No
INF02688,COL0538,25,5,10,8981,0,359,Yes,Yes,Yes,No
INF02689,COL0538,25,5,12,9587,0,378,Yes,Yes,Yes,No
INF02690,COL0538,25,5,12,9542,0,459,Yes,Yes,Yes,Yes
INF02691,COL0539,32,13,6,8406,375,270,Yes,Yes,Yes,No
INF02692,COL0539,33,13,8,8580,378,288,Yes,Yes,Yes,No
INF02693,COL0539,34,14,12,8903,375,290,Yes,Yes,Yes,No
INF02694,COL0539,35,14,19,9918,379,301,Yes,Yes,Yes,No
INF02695,COL0539,33,14,24,10222,409,331,Yes,Yes,Yes,No
INF02696,COL0540,40,4,7,13335,0,210,No,Yes,No,No
INF02697,COL0540,41,4,12,13762,0,231,No,Yes,No,No
INF02698,COL0540,43,4,19,14453,0,237,No,Yes,No,Yes
INF02699,COL0540,42,4,16,15609,0,265,No,Yes,No,No
INF02700,COL0540,44,4,28,14933,0,242,No,Yes,No,Yes
INF02701,COL0541,38,7,7,8168,0,270,No,Yes,Yes,No
INF02702,COL0541,39,7,10,8649,0,282,No,Yes,Yes,No
INF02703,COL0541,41,7,12,8732,0,298,No,Yes,Yes,Yes
INF02704,COL0541,41,7,15,8973,0,348,No,Yes,Yes,No
INF02705,COL0541,41,7,25,9742,0,368,No,Yes,Yes,Yes
INF02706,COL0542,17,6,3,2818,219,150,No,Yes,No,No
INF02707,COL0542,17,6,5,2983,225,156,No,Yes,No,Yes
INF02708,COL0542,18,6,7,2947,223,165,No,Yes,No,Yes
INF02709,COL0542,18,6,10,3203,225,170,No,Yes,No,No
INF02710,COL0542,18,6,13,3051,223,180,No,Yes,No,Yes
INF02711,COL0543,17,10,1,7272,270,270,No,No,No,No
INF02712,COL0543,17,10,2,7553,270,281,No,No,No,No
INF02713,COL0543,17,10,4,7890,277,306,No,No,No,Yes
INF02714,COL0543,19,11,8,7862,273,350,No,No,No,No
INF02715,COL0543,20,12,9,8262,291,312,No,No,No,Yes
INF02716,COL0544,76,9,14,20238,1333,330,Yes,Yes,Yes,No
INF02717,COL0544,77,9,19,20999,1367,363,Yes,Yes,Yes,Yes
INF02718,COL0544,81,10,25,22055,1334,365,Yes,Yes,Yes,No
INF02719,COL0544,83,10,42,21950,1392,410,Yes,Yes,Yes,Yes
INF02720,COL0544,81,10,48,23223,1399,415,Yes,Yes,Yes,Yes
INF02721,COL0545,53,9,4,19709,0,270,Yes,Yes,No,No
INF02722,COL0545,54,9,11,20419,0,281,Yes,Yes,No,Yes
INF02723,COL0545,57,10,20,21477,0,303,Yes,Yes,No,No
INF02724,COL0545,59,10,22,22917,0,310,Yes,Yes,No,No
INF02725,COL0545,58,10,34,23375,0,346,Yes,Yes,No,No
INF02726,COL0546,75,6,14,23592,0,390,No,Yes,No,No
INF02727,COL0546,76,6,20,24460,0,422,No,Yes,No,No
INF02728,COL0546,77,6,24,24700,0,457,No,Yes,No,No
INF02729,COL0546,79,6,42,26016,0,454,No,Yes,No,No
INF02730,COL0546,80,6,58,27970,0,467,No,Yes,No,Yes
INF02731,COL0547,72,12,13,16370,1052,450,Yes,Yes,Yes,No
INF02732,COL0547,74,12,21,17263,1075,489,Yes,Yes,Yes,No
INF02733,COL0547,75,12,32,17728,1078,540,Yes,Yes,Yes,No
INF02734,COL0547,74,12,42,18956,1069,584,Yes,Yes,Yes,Yes
INF02735,COL0547,82,14,43,19399,1153,539,Yes,Yes,Yes,Yes
INF02736,COL0548,38,4,3,13097,0,210,No,Yes,No,No
INF02737,COL0548,39,4,9,13465,0,217,No,Yes,No,No
INF02738,COL0548,39,4,11,14489,0,241,No,Yes,No,No
INF02739,COL0548,39,4,11,14317,0,270,No,Yes,No,Yes
INF02740,COL0548,44,5,21,14389,0,241,No,Yes,No,No
INF02741,COL0549,22,11,4,6714,346,390,No,Yes,No,No
INF02742,COL0549,23,11,6,6985,353,404,No,Yes,No,No
INF02743,COL0549,23,12,10,7159,346,433,No,Yes,No,Yes
INF02744,COL0549,23,12,11,7297,368,469,No,Yes,No,Yes
INF02745,COL0549,25,13,15,7977,368,528,No,Yes,No,Yes
INF02746,COL0550,98,46,18,29095,619,270,Yes,Yes,No,No
INF02747,COL0550,101,47,31,30361,624,297,Yes,Yes,No,No
INF02748,COL0550,101,47,33,31048,636,295,Yes,Yes,No,Yes
INF02749,COL0550,109,51,63,30865,649,340,Yes,Yes,No,No
INF02750,COL0550,110,52,59,33061,656,368,Yes,Yes,No,Yes
INF02751,COL0551,6,3,0,6049,50,330,Yes,No,No,No
INF02752,COL0551,6,3,1,6233,50,355,Yes,No,No,No
INF02753,COL0551,6,3,2,6502,51,382,Yes,No,No,No
INF02754,COL0551,7,3,2,6955,51,421,Yes,No,No,Yes
INF02755,COL0551,7,3,4,7399,52,446,Yes,No,No,Yes
INF02756,COL0552,108,11,19,31307,2160,450,No,Yes,No,No
INF02757,COL0552,111,11,29,33004,2174,479,No,Yes,No,Yes
INF02758,COL0552,116,12,49,34064,2266,528,No,Yes,No,No
INF02759,COL0552,113,12,45,34569,2253,497,No,Yes,No,No
INF02760,COL0552,123,13,73,35756,2345,541,No,Yes,No,Yes
INF02761,COL0553,22,13,4,7675,0,90,Yes,Yes,Yes,No
INF02762,COL0553,23,14,6,8080,0,96,Yes,Yes,Yes,No
INF02763,COL0553,24,14,8,8134,0,100,Yes,Yes,Yes,No
INF02764,COL0553,24,14,9,8638,0,100,Yes,Yes,Yes,Yes
INF02765,COL0553,24,14,16,8454,0,116,Yes,Yes,Yes,No
INF02766,COL0554,11,1,2,2762,0,150,No,Yes,No,No
INF02767,COL0554,11,1,3,2899,0,165,No,Yes,No,No
INF02768,COL0554,11,1,4,2904,0,167,No,Yes,No,No
INF02769,COL0554,11,1,4,3202,0,178,No,Yes,No,Yes
INF02770,COL0554,13,1,9,3195,0,210,No,Yes,No,No
INF02771,COL0555,118,20,21,23803,1067,390,Yes,Yes,Yes,No
INF02772,COL0555,120,20,29,24815,1092,411,Yes,Yes,Yes,No
INF02773,COL0555,124,21,57,26457,1100,424,Yes,Yes,Yes,Yes
INF02774,COL0555,122,21,56,25947,1130,426,Yes,Yes,Yes,Yes
INF02775,COL0555,126,21,72,25965,1093,528,Yes,Yes,Yes,Yes
INF02776,COL0556,18,11,3,5563,0,150,Yes,Yes,No,No
INF02777,COL0556,19,11,5,5733,0,164,Yes,Yes,No,No
INF02778,COL0556,19,11,8,5864,0,174,Yes,Yes,No,No
INF02779,COL0556,20,12,8,6128,0,164,Yes,Yes,No,No
INF02780,COL0556,21,13,14,6430,0,192,Yes,Yes,No,No
INF02781,COL0557,8,3,1,3729,141,210,Yes,Yes,Yes,No
INF02782,COL0557,8,3,2,3869,144,217,Yes,Yes,Yes,Yes
INF02783,COL0557,9,3,3,3922,143,228,Yes,Yes,Yes,No
INF02784,COL0557,9,3,4,4045,143,232,Yes,Yes,Yes,No
INF02785,COL0557,8,3,4,4482,155,284,Yes,Yes,Yes,No
INF02786,COL0558,6,3,1,1723,0,150,Yes,Yes,No,No
INF02787,COL0558,6,3,1,1770,0,156,Yes,Yes,No,No
INF02788,COL0558,6,3,2,1910,0,163,Yes,Yes,No,Yes
INF02789,COL0558,6,3,3,2025,0,181,Yes,Yes,No,No
INF02790,COL0558,6,3,4,1934,0,197,Yes,Yes,No,Yes
INF02791,COL0559,18,7,3,6785,0,210,Yes,Yes,No,No
INF02792,COL0559,19,7,6,7107,0,230,Yes,Yes,No,Yes
INF02793,COL0559,19,7,6,7510,0,228,Yes,Yes,No,No
INF02794,COL0559,19,7,8,7284,0,265,Yes,Yes,No,Yes
INF02795,COL0559,19,8,11,8390,0,289,Yes,Yes,No,Yes
INF02796,COL0560,39,6,7,10916,0,210,Yes,Yes,Yes,No
INF02797,COL0560,40,6,12,11190,0,227,Yes,Yes,Yes,No
INF02798,COL0560,41,6,16,11429,0,249,Yes,Yes,Yes,Yes
INF02799,COL0560,42,6,19,11634,0,272,Yes,Yes,Yes,No
INF02800,COL0560,43,7,20,12541,0,260,Yes,Yes,Yes,Yes
INF02801,COL0561,66,7,12,19418,0,270,No,Yes,No,No
INF02802,COL0561,68,7,19,20040,0,278,No,Yes,No,No
INF02803,COL0561,71,8,30,21510,0,287,No,Yes,No,Yes
INF02804,COL0561,68,7,36,20824,0,349,No,Yes,No,No
INF02805,COL0561,73,8,35,23369,0,371,No,Yes,No,No
INF02806,COL0562,6,3,1,1500,0,270,Yes,Yes,No,No
INF02807,COL0562,6,3,2,1551,0,279,Yes,Yes,No,No
INF02808,COL0562,6,3,3,1601,0,323,Yes,Yes,No,Yes
INF02809,COL0562,7,3,3,1651,0,313,Yes,Yes,No,No
INF02810,COL0562,7,3,3,1717,0,341,Yes,Yes,No,No
INF02811,COL0563,10,5,2,2817,177,270,Yes,Yes,Yes,Yes
INF02812,COL0563,10,5,3,2946,181,280,Yes,Yes,Yes,No
INF02813,COL0563,11,5,3,3128,185,288,Yes,Yes,Yes,No
INF02814,COL0563,11,5,6,3193,192,329,Yes,Yes,Yes,Yes
INF02815,COL0563,11,5,6,3132,184,339,Yes,Yes,Yes,Yes
INF02816,COL0564,9,5,2,3070,143,270,No,Yes,No,Yes
INF02817,COL0564,9,5,3,3160,147,286,No,Yes,No,No
INF02818,COL0564,9,5,3,3357,151,305,No,Yes,No,Yes
INF02819,COL0564,9,5,5,3513,148,345,No,Yes,No,No
INF02820,COL0564,10,6,4,3596,156,314,No,Yes,No,No
INF02821,COL0565,7,1,1,1500,0,210,No,Yes,Yes,No
INF02822,COL0565,7,1,2,1536,0,220,No,Yes,Yes,No
INF02823,COL0565,7,1,3,1670,0,236,No,Yes,Yes,Yes
INF02824,COL0565,8,1,5,1657,0,262,No,Yes,Yes,No
INF02825,COL0565,7,1,3,1751,0,277,No,Yes,Yes,Yes
INF02826,COL0566,15,6,1,9722,171,330,No,No,No,No
INF02827,COL0566,15,6,2,9983,174,354,No,No,No,No
INF02828,COL0566,16,6,5,10155,178,366,No,No,No,No
INF02829,COL0566,17,7,6,11336,179,383,No,No,No,No
INF02830,COL0566,17,7,8,11790,191,420,No,No,No,Yes
INF02831,COL0567,10,2,2,2962,80,270,Yes,Yes,No,No
INF02832,COL0567,10,2,2,3091,80,281,Yes,Yes,No,Yes
INF02833,COL0567,10,2,4,3207,84,300,Yes,Yes,No,No
INF02834,COL0567,11,2,6,3491,84,320,Yes,Yes,No,Yes
INF02835,COL0567,11,2,8,3505,89,309,Yes,Yes,No,No
INF02836,COL0568,44,5,8,9586,0,270,No,Yes,No,No
INF02837,COL0568,45,5,12,10096,0,285,No,Yes,No,No
INF02838,COL0568,47,5,17,10118,0,289,No,Yes,No,No
INF02839,COL0568,48,5,17,10428,0,299,No,Yes,No,No
INF02840,COL0568,46,5,23,10921,0,318,No,Yes,No,No
INF02841,COL0569,21,9,4,4567,137,150,No,Yes,No,No
INF02842,COL0569,21,9,7,4795,137,163,No,Yes,No,No
INF02843,COL0569,23,10,8,4829,145,170,No,Yes,No,Yes
INF02844,COL0569,23,10,10,4936,138,172,No,Yes,No,No
INF02845,COL0569,24,10,17,5424,151,177,No,Yes,No,Yes
INF02846,COL0570,6,3,0,5291,0,270,No,Yes,Yes,No
INF02847,COL0570,6,3,1,5438,0,281,No,Yes,Yes,No
INF02848,COL0570,6,3,2,5704,0,302,No,Yes,Yes,No
INF02849,COL0570,6,3,3,5741,0,309,No,Yes,Yes,Yes
INF02850,COL0570,7,3,2,5949,0,335,No,Yes,Yes,Yes
INF02851,COL0571,38,17,3,10618,498,90,No,Yes,No,Yes
INF02852,COL0571,39,17,8,10863,501,96,No,Yes,No,Yes
INF02853,COL0571,41,18,13,11468,506,100,No,Yes,No,Yes
INF02854,COL0571,43,19,13,12369,515,113,No,Yes,No,Yes
INF02855,COL0571,43,19,16,12418,539,102,No,Yes,No,Yes
INF02856,COL0572,52,9,9,11341,0,150,No,Yes,Yes,No
INF02857,COL0572,53,9,14,11694,0,158,No,Yes,Yes,No
INF02858,COL0572,53,9,23,12322,0,164,No,Yes,Yes,No
INF02859,COL0572,55,9,25,12436,0,190,No,Yes,Yes,No
INF02860,COL0572,59,10,30,13075,0,208,No,Yes,Yes,No
INF02861,COL0573,6,3,1,1962,72,390,No,Yes,No,No
INF02862,COL0573,6,3,2,2065,72,428,No,Yes,No,No
INF02863,COL0573,6,3,2,2099,75,442,No,Yes,No,Yes
INF02864,COL0573,6,3,3,2297,77,439,No,Yes,No,Yes
INF02865,COL0573,7,3,4,2338,79,508,No,Yes,No,Yes
INF02866,COL0574,39,16,3,13944,353,270,Yes,Yes,No,No
INF02867,COL0574,40,16,6,14449,362,291,Yes,Yes,No,Yes
INF02868,COL0574,42,17,10,14706,371,302,Yes,Yes,No,No
INF02869,COL0574,42,17,19,15809,367,338,Yes,Yes,No,No
INF02870,COL0574,43,17,17,16755,387,354,Yes,Yes,No,Yes
INF02871,COL0575,19,2,2,6846,0,150,Yes,Yes,No,No
INF02872,COL0575,19,2,4,7071,0,155,Yes,Yes,No,No
INF02873,COL0575,20,2,4,7574,0,174,Yes,Yes,No,Yes
INF02874,COL0575,21,2,8,7885,0,188,Yes,Yes,No,No
INF02875,COL0575,21,2,12,7426,0,184,Yes,Yes,No,Yes
INF02876,COL0576,14,5,3,4398,0,150,No,Yes,No,No
INF02877,COL0576,14,5,4,4586,0,160,No,Yes,No,Yes
INF02878,COL0576,14,5,5,4821,0,179,No,Yes,No,No
INF02879,COL0576,15,5,6,4710,0,187,No,Yes,No,No
INF02880,COL0576,15,6,10,4967,0,179,No,Yes,No,Yes
INF02881,COL0577,45,16,8,11867,332,90,Yes,No,No,Yes
INF02882,COL0577,46,16,14,12394,332,95,Yes,No,No,No
INF02883,COL0577,46,16,18,13120,332,101,Yes,No,No,Yes
INF02884,COL0577,49,17,20,14002,359,102,Yes,No,No,No
INF02885,COL0577,48,17,32,14358,363,118,Yes,No,No,No
INF02886,COL0578,6,1,1,2154,75,330,No,Yes,No,No
INF02887,COL0578,6,1,2,2276,76,342,No,Yes,No,No
INF02888,COL0578,6,1,3,2354,78,391,No,Yes,No,Yes
INF02889,COL0578,6,1,4,2483,75,368,No,Yes,No,No
INF02890,COL0578,6,1,4,2341,77,451,No,Yes,No,No
INF02891,COL0579,40,6,7,14659,364,330,Yes,Yes,Yes,No
INF02892,COL0579,41,6,13,15339,366,340,Yes,Yes,Yes,No
INF02893,COL0579,42,6,15,15908,374,379,Yes,Yes,Yes,Yes
INF02894,COL0579,41,6,20,16283,368,401,Yes,Yes,Yes,No
INF02895,COL0579,46,7,32,16234,381,413,Yes,Yes,Yes,Yes
INF02896,COL0580,8,3,1,2367,0,210,No,Yes,No,No
INF02897,COL0580,8,3,2,2450,0,226,No,Yes,No,No
INF02898,COL0580,8,3,3,2617,0,237,No,Yes,No,Yes
INF02899,COL0580,8,3,4,2593,0,258,No,Yes,No,No
INF02900,COL0580,9,3,6,2698,0,259,No,Yes,No,Yes
INF02901,COL0581,14,3,3,5423,164,390,Yes,Yes,Yes,No
INF02902,COL0581,14,3,4,5595,165,412,Yes,Yes,Yes,No
INF02903,COL0581,15,3,5,5794,168,452,Yes,Yes,Yes,No
INF02904,COL0581,15,3,7,6034,178,455,Yes,Yes,Yes,No
INF02905,COL0581,16,3,11,6574,181,466,Yes,Yes,Yes,No
INF02906,COL0582,44,19,8,11522,0,150,Yes,Yes,No,No
INF02907,COL0582,44,19,12,11966,0,163,Yes,Yes,No,No
INF02908,COL0582,46,20,18,12102,0,171,Yes,Yes,No,No
INF02909,COL0582,47,20,27,13440,0,192,Yes,Yes,No,Yes
INF02910,COL0582,46,20,23,13559,0,184,Yes,Yes,No,Yes
INF02911,COL0583,110,17,9,20413,1460,270,Yes,No,No,No
INF02912,COL0583,113,18,17,21568,1502,290,Yes,No,No,No
INF02913,COL0583,114,18,37,22429,1495,319,Yes,No,No,No
INF02914,COL0583,120,19,44,22097,1517,346,Yes,No,No,Yes
INF02915,COL0583,118,18,58,22206,1601,374,Yes,No,No,No
INF02916,COL0584,15,1,3,4408,0,150,Yes,Yes,No,No
INF02917,COL0584,15,1,5,4619,0,164,Yes,Yes,No,Yes
INF02918,COL0584,16,1,7,4608,0,176,Yes,Yes,No,No
INF02919,COL0584,16,1,9,5133,0,187,Yes,Yes,No,No
INF02920,COL0584,16,1,7,4905,0,202,Yes,Yes,No,No
INF02921,COL0585,28,14,2,9093,409,210,No,Yes,No,No
INF02922,COL0585,29,14,6,9511,411,217,No,Yes,No,No
INF02923,COL0585,29,14,8,9809,424,235,No,Yes,No,No
INF02924,COL0585,30,15,10,10627,443,247,No,Yes,No,No
INF02925,COL0585,32,16,18,11161,411,293,No,Yes,No,No
INF02926,COL0586,13,6,2,4645,154,270,No,No,Yes,No
INF02927,COL0586,13,6,4,4857,158,293,No,No,Yes,Yes
INF02928,COL0586,13,6,6,5013,156,291,No,No,Yes,Yes
INF02929,COL0586,13,6,5,5292,160,312,No,No,Yes,Yes
INF02930,COL0586,14,7,8,5494,172,308,No,No,Yes,Yes
INF02931,COL0587,138,12,11,34341,1764,270,No,Yes,Yes,Yes
INF02932,COL0587,140,12,23,35280,1817,284,No,Yes,Yes,Yes
INF02933,COL0587,144,13,41,35715,1810,296,No,Yes,Yes,No
INF02934,COL0587,154,13,55,36932,1921,307,No,Yes,Yes,No
INF02935,COL0587,158,14,86,39673,1929,327,No,Yes,Yes,No
INF02936,COL0588,61,9,11,23075,1015,330,No,Yes,No,No
INF02937,COL0588,63,9,15,24288,1026,353,No,Yes,No,Yes
INF02938,COL0588,63,9,26,25344,1035,387,No,Yes,No,No
INF02939,COL0588,64,9,34,26174,1038,406,No,Yes,No,No
INF02940,COL0588,70,10,30,26737,1021,413,No,Yes,No,Yes
INF02941,COL0589,88,49,7,15793,573,390,Yes,Yes,Yes,No
INF02942,COL0589,89,50,14,16351,586,423,Yes,Yes,Yes,No
INF02943,COL0589,90,50,25,17581,587,443,Yes,Yes,Yes,No
INF02944,COL0589,96,53,41,16780,601,462,Yes,Yes,Yes,Yes
INF02945,COL0589,95,53,49,17910,599,543,Yes,Yes,Yes,Yes
INF02946,COL0590,9,1,2,2419,91,270,No,Yes,Yes,Yes
INF02947,COL0590,9,1,2,2471,93,292,No,Yes,Yes,No
INF02948,COL0590,10,1,4,2524,92,312,No,Yes,Yes,No
INF02949,COL0590,9,1,5,2803,99,330,No,Yes,Yes,No
INF02950,COL0590,9,1,4,2944,95,313,No,Yes,Yes,Yes
INF02951,COL0591,40,5,7,8317,311,450,Yes,Yes,No,No
INF02952,COL0591,41,5,11,8683,311,478,Yes,Yes,No,No
INF02953,COL0591,41,5,17,8847,329,523,Yes,Yes,No,Yes
INF02954,COL0591,43,5,25,9587,336,577,Yes,Yes,No,Yes
INF02955,COL0591,45,6,23,9975,332,608,Yes,Yes,No,No
INF02956,COL0592,134,17,11,41553,1357,450,No,Yes,Yes,Yes
INF02957,COL0592,137,17,27,42885,1377,468,No,Yes,Yes,No
INF02958,COL0592,140,18,33,44506,1384,502,No,Yes,Yes,No
INF02959,COL0592,143,18,39,46020,1358,532,No,Yes,Yes,Yes
INF02960,COL0592,151,19,91,45461,1400,584,No,Yes,Yes,Yes
INF02961,COL0593,74,28,13,23628,1180,390,Yes,Yes,No,No
INF02962,COL0593,76,29,21,24451,1201,414,Yes,Yes,No,Yes
INF02963,COL0593,76,29,31,24926,1184,435,Yes,Yes,No,No
INF02964,COL0593,79,30,31,27787,1267,454,Yes,Yes,No,Yes
INF02965,COL0593,80,30,42,28585,1264,544,Yes,Yes,No,Yes
INF02966,COL0594,56,30,10,17609,443,210,Yes,Yes,Yes,No
INF02967,COL0594,57,30,18,18557,448,228,Yes,Yes,Yes,No
INF02968,COL0594,60,32,24,19280,456,227,Yes,Yes,Yes,No
INF02969,COL0594,59,32,27,18691,459,272,Yes,Yes,Yes,No
INF02970,COL0594,64,34,33,20210,459,262,Yes,Yes,Yes,No
INF02971,COL0595,6,1,1,1500,50,150,Yes,Yes,No,No
INF02972,COL0595,6,1,1,1560,51,155,Yes,Yes,No,No
INF02973,COL0595,6,1,2,1575,50,164,Yes,Yes,No,Yes
INF02974,COL0595,6,1,3,1638,54,186,Yes,Yes,No,No
INF02975,COL0595,7,1,3,1815,56,197,Yes,Yes,No,No
INF02976,COL0596,120,20,10,21317,1373,150,Yes,Yes,No,No
INF02977,COL0596,122,20,26,22215,1386,157,Yes,Yes,No,No
INF02978,COL0596,124,21,38,22954,1374,170,Yes,Yes,No,No
INF02979,COL0596,124,21,38,23217,1432,187,Yes,Yes,No,No
INF02980,COL0596,135,23,67,23856,1479,168,Yes,Yes,No,No
INF02981,COL0597,39,20,7,8521,0,330,Yes,Yes,No,No
INF02982,COL0597,40,21,11,8705,0,360,Yes,Yes,No,No
INF02983,COL0597,41,21,17,9418,0,393,Yes,Yes,No,No
INF02984,COL0597,42,21,21,9639,0,373,Yes,Yes,No,Yes
INF02985,COL0597,43,22,21,10475,0,384,Yes,Yes,No,No
INF02986,COL0598,9,5,1,2670,0,390,Yes,Yes,No,No
INF02987,COL0598,9,5,1,2746,0,410,Yes,Yes,No,No
INF02988,COL0598,10,5,3,2967,0,414,Yes,Yes,No,No
INF02989,COL0598,10,5,3,2857,0,494,Yes,Yes,No,No
INF02990,COL0598,9,5,4,3274,0,485,Yes,Yes,No,Yes
INF02991,COL0599,23,12,4,6337,0,330,Yes,Yes,Yes,No
INF02992,COL0599,24,12,7,6661,0,361,Yes,Yes,Yes,No
INF02993,COL0599,24,13,8,7067,0,369,Yes,Yes,Yes,No
INF02994,COL0599,25,13,9,7020,0,424,Yes,Yes,Yes,No
INF02995,COL0599,24,13,16,6847,0,421,Yes,Yes,Yes,Yes
INF02996,COL0600,42,4,8,11006,0,390,No,Yes,Yes,No
INF02997,COL0600,42,4,13,11345,0,420,No,Yes,Yes,No
INF02998,COL0600,44,4,19,11892,0,437,No,Yes,Yes,No
INF02999,COL0600,45,4,26,12778,0,460,No,Yes,Yes,Yes
INF03000,COL0600,48,5,24,12599,0,525,No,Yes,Yes,No
INF03001,COL0601,8,4,1,3314,59,330,No,Yes,Yes,No
INF03002,COL0601,8,4,2,3482,60,356,No,Yes,Yes,No
INF03003,COL0601,8,4,3,3605,61,353,No,Yes,Yes,No
INF03004,COL0601,9,4,5,3759,61,382,No,Yes,Yes,No
INF03005,COL0601,9,4,6,3689,64,446,No,Yes,Yes,Yes
INF03006,COL0602,23,9,4,4740,0,390,Yes,Yes,Yes,Yes
INF03007,COL0602,24,9,8,4897,0,410,Yes,Yes,Yes,No
INF03008,COL0602,24,9,7,5195,0,423,Yes,Yes,Yes,Yes
INF03009,COL0602,25,10,15,5522,0,436,Yes,Yes,Yes,Yes
INF03010,COL0602,26,10,15,5813,0,539,Yes,Yes,Yes,Yes
INF03011,COL0603,6,3,1,1841,115,330,No,Yes,No,No
INF03012,COL0603,6,3,1,1926,116,362,No,Yes,No,No
INF03013,COL0603,6,3,2,2060,120,359,No,Yes,No,No
INF03014,COL0603,6,3,3,2117,121,400,No,Yes,No,No
INF03015,COL0603,6,3,3,2188,124,417,No,Yes,No,No
INF03016,COL0604,30,16,5,8174,543,450,Yes,Yes,Yes,No
INF03017,COL0604,31,16,8,8381,548,467,Yes,Yes,Yes,No
INF03018,COL0604,32,17,13,8767,559,495,Yes,Yes,Yes,No
INF03019,COL0604,33,18,14,9402,567,524,Yes,Yes,Yes,Yes
INF03020,COL0604,35,18,18,9392,546,505,Yes,Yes,Yes,No
INF03021,COL0605,12,2,2,3653,0,330,Yes,Yes,No,No
INF03022,COL0605,12,2,3,3839,0,353,Yes,Yes,No,No
INF03023,COL0605,12,2,4,4047,0,359,Yes,Yes,No,No
INF03024,COL0605,13,2,8,3880,0,413,Yes,Yes,No,No
INF03025,COL0605,14,2,10,4372,0,411,Yes,Yes,No,No
INF03026,COL0606,25,9,4,7257,284,90,No,Yes,No,No
INF03027,COL0606,25,9,7,7655,286,97,No,Yes,No,No
INF03028,COL0606,26,9,11,7918,292,106,No,Yes,No,No
INF03029,COL0606,28,10,16,8194,305,107,No,Yes,No,Yes
INF03030,COL0606,26,10,13,8081,293,111,No,Yes,No,Yes
INF03031,COL0607,27,2,2,9471,0,270,No,Yes,No,No
INF03032,COL0607,27,2,4,9668,0,284,No,Yes,No,No
INF03033,COL0607,29,2,6,10348,0,303,No,Yes,No,Yes
INF03034,COL0607,29,2,9,10779,0,340,No,Yes,No,Yes
INF03035,COL0607,29,2,10,11610,0,348,No,Yes,No,No
INF03036,COL0608,7,3,1,2349,0,150,Yes,Yes,Yes,No
INF03037,COL0608,7,3,2,2486,0,156,Yes,Yes,Yes,No
INF03038,COL0608,7,3,3,2493,0,178,Yes,Yes,Yes,No
INF03039,COL0608,7,3,3,2637,0,186,Yes,Yes,Yes,No
INF03040,COL0608,8,3,5,2865,0,197,Yes,Yes,Yes,No
INF03041,COL0609,44,22,8,8135,632,270,Yes,Yes,No,Yes
INF03042,COL0609,45,23,14,8366,640,294,Yes,Yes,No,No
INF03043,COL0609,46,23,15,8845,656,311,Yes,Yes,No,No
INF03044,COL0609,47,23,28,9140,675,345,Yes,Yes,No,Yes
INF03045,COL0609,48,24,25,8977,659,331,Yes,Yes,No,Yes
INF03046,COL0610,71,11,13,17595,1025,330,No,Yes,Yes,No
INF03047,COL0610,74,11,19,18425,1026,353,No,Yes,Yes,No
