complaint_id,college_id,category,priority,status,days_to_resolve,reported_date,resolved_date
CMP01460,COL0999,Infrastructure,High,Resolved,16,2023-04-25,2023-05-11
CMP01461,COL1913,Faculty,Medium,Pending,,2022-10-03,
CMP01462,COL0837,Hostel,Medium,Resolved,4,2024-05-23,2024-05-27
CMP01463,COL0619,Faculty,Medium,Resolved,29,2021-07-26,2021-08-24
CMP01464,COL0034,Faculty,Medium,Resolved,17,2023-03-30,2023-04-16
CMP01465,COL0807,Scholarship,Medium,Pending,,2022-05-29,
CMP01466,COL1068,Infrastructure,High,Resolved,25,2022-09-26,2022-10-21
CMP01467,COL1509,Hostel,Medium,Resolved,9,2022-12-13,2022-12-22
CMP01468,COL1886,Exam,Low,Resolved,11,2022-01-24,2022-02-04
CMP01469,COL0136,Infrastructure,Medium,Resolved,10,2024-10-24,2024-11-03
CMP01470,COL1595,Faculty,Medium,In Progress,,2023-04-21,
CMP01471,COL0455,Exam,High,Resolved,2,2023-12-18,2023-12-20
CMP01472,COL1912,Hostel,Medium,Resolved,19,2025-12-03,2025-12-22
CMP01473,COL1057,Scholarship,Medium,Resolved,23,2023-08-27,2023-09-19
CMP01474,COL0888,Library,Medium,Resolved,9,2023-08-27,2023-09-05
CMP01475,COL1895,Scholarship,High,Resolved,26,2025-03-06,2025-04-01
CMP01476,COL1379,Internet,Low,Resolved,9,2023-01-11,2023-01-20
CMP01477,COL0088,Library,Medium,Resolved,7,2022-10-28,2022-11-04
CMP01478,COL0393,Exam,Low,In Progress,,2021-06-06,
CMP01479,COL0226,Internet,Medium,Resolved,6,2022-03-27,2022-04-02
CMP01480,COL0034,Scholarship,Medium,Resolved,17,2024-11-05,2024-11-22
CMP01481,COL0321,Transport,Medium,Resolved,6,2026-03-26,2026-04-01
CMP01482,COL1945,Exam,High,Resolved,3,2024-11-07,2024-11-10
CMP01483,COL1332,Faculty,Medium,Resolved,14,2025-12-14,2025-12-28
CMP01484,COL0002,Scholarship,High,Resolved,34,2022-04-06,2022-05-10
CMP01485,COL1961,Internet,High,Resolved,4,2024-05-12,2024-05-16
CMP01486,COL0685,Transport,Medium,Resolved,14,2026-04-08,2026-04-22
CMP01487,COL1003,Internet,Medium,Resolved,5,2024-10-10,2024-10-15
CMP01488,COL1044,Scholarship,Medium,Resolved,42,2025-11-24,2026-01-05
CMP01489,COL0467,Exam,High,Resolved,5,2024-03-23,2024-03-28
CMP01490,COL1593,Scholarship,Medium,Resolved,42,2024-03-19,2024-04-30
CMP01491,COL0834,Transport,Medium,In Progress,,2024-09-05,
CMP01492,COL0937,Internet,Medium,Resolved,3,2022-12-10,2022-12-13
CMP01493,COL0905,Scholarship,Low,Resolved,37,2021-06-04,2021-07-11
CMP01494,COL0408,Faculty,Low,Resolved,28,2021-01-06,2021-02-03
CMP01495,COL0459,Internet,Medium,Resolved,1,2021-03-03,2021-03-04
CMP01496,COL1100,Library,Low,Resolved,11,2022-06-10,2022-06-21
CMP01497,COL1031,Transport,Low,In Progress,,2022-01-09,
CMP01498,COL1864,Faculty,High,Resolved,5,2021-02-11,2021-02-16
CMP01499,COL1770,Faculty,Medium,In Progress,,2021-02-26,
CMP01500,COL1446,Internet,Medium,Resolved,3,2022-03-29,2022-04-01
CMP01501,COL0148,Exam,Medium,In Progress,,2022-03-20,
CMP01502,COL0029,Internet,Low,Resolved,7,2024-01-07,2024-01-14
CMP01503,COL1093,Internet,Medium,Resolved,1,2024-01-17,2024-01-18
CMP01504,COL0110,Scholarship,Low,Resolved,25,2022-03-02,2022-03-27
CMP01505,COL1263,Internet,Medium,Resolved,6,2021-03-10,2021-03-16
CMP01506,COL0591,Scholarship,High,Resolved,28,2024-02-15,2024-03-14
CMP01507,COL0572,Exam,Low,Resolved,18,2024-08-06,2024-08-24
CMP01508,COL0088,Scholarship,High,Resolved,7,2024-05-01,2024-05-08
CMP01509,COL0558,Exam,High,Resolved,5,2021-12-21,2021-12-26
CMP01510,COL0914,Faculty,Medium,Escalated,,2021-02-05,
CMP01511,COL1763,Exam,High,Escalated,,2021-12-24,
CMP01512,COL0832,Transport,Low,Resolved,8,2025-09-14,2025-09-22
CMP01513,COL0331,Transport,High,Resolved,5,2025-04-21,2025-04-26
CMP01514,COL0286,Exam,Low,Pending,,2022-02-19,
CMP01515,COL0170,Internet,Low,Resolved,7,2022-07-19,2022-07-26
CMP01516,COL0676,Hostel,Medium,Resolved,19,2026-05-17,2026-06-05
CMP01517,COL0503,Faculty,Medium,Resolved,26,2022-07-14,2022-08-09
CMP01518,COL1820,Faculty,Low,In Progress,,2021-10-28,
CMP01519,COL0477,Transport,Low,Resolved,3,2026-06-10,2026-06-13
CMP01520,COL1713,Internet,Medium,Resolved,2,2021-08-19,2021-08-21
CMP01521,COL0001,Internet,Medium,Resolved,2,2023-01-27,2023-01-29
CMP01522,COL1469,Internet,Medium,Resolved,4,2021-01-03,2021-01-07
CMP01523,COL0433,Library,Low,Resolved,13,2022-08-07,2022-08-20
CMP01524,COL1299,Library,Medium,Resolved,4,2025-12-21,2025-12-25
CMP01525,COL0436,Transport,Medium,Resolved,3,2022-11-16,2022-11-19
CMP01526,COL0742,Faculty,Medium,Resolved,13,2024-08-01,2024-08-14
CMP01527,COL0648,Exam,Medium,Resolved,14,2025-01-25,2025-02-08
CMP01528,COL0696,Faculty,Low,Resolved,6,2025-11-30,2025-12-06
CMP01529,COL1575,Exam,Low,Resolved,11,2025-09-28,2025-10-09
CMP01530,COL1204,Internet,Medium,Resolved,4,2026-04-11,2026-04-15
CMP01531,COL1267,Faculty,Medium,Resolved,20,2021-11-06,2021-11-26
CMP01532,COL0390,Internet,Medium,Resolved,2,2021-03-12,2021-03-14
CMP01533,COL0077,Hostel,Medium,Resolved,6,2024-03-29,2024-04-04
CMP01534,COL1076,Infrastructure,Medium,Resolved,18,2022-07-08,2022-07-26
CMP01535,COL0818,Scholarship,Medium,Resolved,56,2022-12-29,2023-02-23
CMP01536,COL0808,Transport,Medium,Resolved,10,2022-11-28,2022-12-08
CMP01537,COL0163,Transport,High,Resolved,2,2024-05-24,2024-05-26
CMP01538,COL0777,Library,Low,In Progress,,2021-09-19,
CMP01539,COL1308,Faculty,High,Escalated,,2026-06-13,
CMP01540,COL1865,Internet,Medium,Resolved,5,2023-11-25,2023-11-30
CMP01541,COL1083,Transport,Low,Resolved,5,2026-05-17,2026-05-22
CMP01542,COL0806,Faculty,High,In Progress,,2023-01-18,
CMP01543,COL0237,Infrastructure,High,Resolved,24,2021-06-07,2021-07-01
CMP01544,COL1648,Transport,Low,Resolved,15,2021-03-21,2021-04-05
CMP01545,COL1165,Internet,Low,Resolved,7,2021-05-14,2021-05-21
CMP01546,COL1586,Scholarship,High,Pending,,2024-06-11,
CMP01547,COL0198,Library,Medium,Resolved,3,2021-06-10,2021-06-13
CMP01548,COL0097,Library,Low,Resolved,11,2021-02-12,2021-02-23
CMP01549,COL0776,Infrastructure,Medium,Resolved,14,2022-04-10,2022-04-24
CMP01550,COL1873,Scholarship,High,Resolved,9,2025-09-25,2025-10-04
CMP01551,COL0927,Exam,Medium,Resolved,12,2022-03-09,2022-03-21
CMP01552,COL0100,Faculty,Low,Resolved,21,2023-02-28,2023-03-21
CMP01553,COL1517,Infrastructure,Medium,Resolved,11,2023-01-03,2023-01-14
CMP01554,COL0695,Hostel,Medium,In Progress,,2024-10-11,
CMP01555,COL0329,Faculty,Low,Resolved,31,2024-12-21,2025-01-21
CMP01556,COL0650,Infrastructure,Low,Resolved,51,2022-07-10,2022-08-30
CMP01557,COL0163,Transport,Low,In Progress,,2026-07-19,
CMP01558,COL0882,Infrastructure,Medium,Resolved,20,2024-03-06,2024-03-26
CMP01559,COL0419,Scholarship,Medium,Resolved,39,2023-12-16,2024-01-24
CMP01560,COL0626,Exam,Medium,Resolved,2,2021-08-12,2021-08-14
CMP01561,COL0179,Infrastructure,Medium,Resolved,7,2025-03-21,2025-03-28
CMP01562,COL1498,Faculty,Medium,Resolved,22,2026-03-29,2026-04-20
CMP01563,COL1851,Exam,Medium,Resolved,4,2023-02-12,2023-02-16
CMP01564,COL1160,Library,Low,Resolved,12,2022-01-08,2022-01-20
CMP01565,COL1862,Exam,High,Resolved,6,2022-03-03,2022-03-09
CMP01566,COL0353,Exam,High,Resolved,6,2022-05-07,2022-05-13
CMP01567,COL0166,Faculty,High,Resolved,6,2024-10-01,2024-10-07
CMP01568,COL1515,Transport,Low,Resolved,8,2021-05-16,2021-05-24
CMP01569,COL0652,Internet,Medium,Resolved,4,2022-06-20,2022-06-24
CMP01570,COL0779,Infrastructure,High,In Progress,,2024-08-13,
CMP01571,COL1972,Exam,Medium,Resolved,5,2024-11-01,2024-11-06
CMP01572,COL0814,Library,Medium,Resolved,4,2026-06-19,2026-06-23
CMP01573,COL1363,Transport,Low,Resolved,4,2022-02-07,2022-02-11
CMP01574,COL1933,Library,Low,Resolved,7,2026-05-09,2026-05-16
CMP01575,COL0047,Faculty,Low,Resolved,22,2021-08-22,2021-09-13
CMP01576,COL0978,Internet,Low,In Progress,,2025-11-04,
CMP01577,COL0080,Library,Low,Resolved,6,2026-07-04,2026-07-10
CMP01578,COL0764,Transport,Medium,Resolved,7,2024-08-29,2024-09-05
CMP01579,COL1815,Library,Low,Resolved,3,2024-08-08,2024-08-11
CMP01580,COL1856,Exam,Low,Resolved,18,2024-08-03,2024-08-21
CMP01581,COL0670,Library,High,Resolved,3,2025-08-16,2025-08-19
CMP01582,COL1508,Exam,Low,Resolved,17,2023-01-31,2023-02-17
CMP01583,COL0240,Scholarship,Medium,Resolved,10,2024-07-22,2024-08-01
CMP01584,COL0425,Infrastructure,Low,Escalated,,2025-05-16,
CMP01585,COL0839,Exam,Medium,Resolved,8,2023-04-22,2023-04-30
CMP01586,COL1161,Scholarship,Medium,In Progress,,2026-03-17,
CMP01587,COL0173,Infrastructure,Medium,Resolved,41,2022-07-07,2022-08-17
CMP01588,COL1239,Scholarship,Medium,Resolved,20,2022-06-11,2022-07-01
CMP01589,COL0412,Internet,Medium,Resolved,4,2024-02-01,2024-02-05
CMP01590,COL1484,Transport,Medium,Resolved,10,2022-10-29,2022-11-08
CMP01591,COL0470,Infrastructure,High,Resolved,20,2024-09-11,2024-10-01
CMP01592,COL1452,Exam,High,Resolved,3,2023-12-26,2023-12-29
CMP01593,COL0062,Exam,High,Resolved,4,2025-04-18,2025-04-22
CMP01594,COL0351,Infrastructure,High,Resolved,5,2025-01-28,2025-02-02
CMP01595,COL0374,Faculty,Medium,Resolved,19,2021-03-16,2021-04-04
CMP01596,COL1043,Faculty,Medium,Resolved,21,2024-08-13,2024-09-03
CMP01597,COL0322,Faculty,Low,Resolved,16,2023-08-31,2023-09-16
CMP01598,COL1215,Hostel,Low,Resolved,13,2023-07-24,2023-08-06
CMP01599,COL0741,Scholarship,High,Resolved,32,2022-07-14,2022-08-15
CMP01600,COL0050,Scholarship,Medium,Resolved,33,2024-09-23,2024-10-26
CMP01601,COL1017,Library,Low,Pending,,2022-08-12,
CMP01602,COL0682,Transport,Medium,Resolved,5,2023-11-12,2023-11-17
CMP01603,COL0045,Scholarship,High,Resolved,11,2021-05-22,2021-06-02
CMP01604,COL1963,Exam,Medium,Resolved,15,2025-04-11,2025-04-26
CMP01605,COL1415,Library,Medium,Resolved,1,2022-06-30,2022-07-01
CMP01606,COL1141,Library,Medium,Resolved,3,2025-01-24,2025-01-27
CMP01607,COL0691,Faculty,Medium,Resolved,24,2023-01-19,2023-02-12
CMP01608,COL0530,Exam,High,Resolved,7,2024-04-03,2024-04-10
CMP01609,COL1788,Infrastructure,Low,Resolved,43,2025-12-08,2026-01-20
CMP01610,COL1690,Exam,Medium,Resolved,15,2021-09-06,2021-09-21
CMP01611,COL1026,Faculty,Medium,Resolved,4,2021-11-02,2021-11-06
CMP01612,COL1448,Library,Medium,Resolved,9,2022-05-18,2022-05-27
CMP01613,COL0917,Scholarship,Medium,In Progress,,2023-12-27,
CMP01614,COL0230,Scholarship,High,Resolved,8,2023-05-30,2023-06-07
CMP01615,COL0235,Faculty,Low,Resolved,24,2021-10-12,2021-11-05
CMP01616,COL1368,Faculty,High,Resolved,10,2021-02-08,2021-02-18
CMP01617,COL0834,Transport,Low,Resolved,2,2022-05-04,2022-05-06
CMP01618,COL0341,Faculty,Medium,Resolved,16,2025-04-16,2025-05-02
CMP01619,COL1363,Scholarship,Medium,Resolved,54,2025-02-17,2025-04-12
CMP01620,COL1408,Hostel,Low,Resolved,7,2025-12-04,2025-12-11
CMP01621,COL1827,Internet,Medium,Pending,,2024-11-01,
CMP01622,COL0851,Hostel,Medium,Resolved,19,2023-05-08,2023-05-27
CMP01623,COL1978,Exam,High,Resolved,6,2021-02-05,2021-02-11
CMP01624,COL1072,Infrastructure,Low,Resolved,38,2026-03-13,2026-04-20
CMP01625,COL1549,Transport,Low,Resolved,7,2025-04-03,2025-04-10
CMP01626,COL0871,Exam,Medium,In Progress,,2021-10-07,
CMP01627,COL1378,Faculty,Medium,Resolved,6,2025-06-22,2025-06-28
CMP01628,COL0818,Transport,Low,Resolved,6,2026-02-09,2026-02-15
CMP01629,COL0850,Hostel,High,Resolved,12,2024-10-06,2024-10-18
CMP01630,COL1537,Internet,High,Resolved,1,2025-04-28,2025-04-29
CMP01631,COL1366,Scholarship,Medium,Resolved,51,2025-06-08,2025-07-29
CMP01632,COL1094,Hostel,High,Resolved,4,2021-02-11,2021-02-15
CMP01633,COL1787,Internet,Low,Resolved,5,2025-10-05,2025-10-10
CMP01634,COL1197,Library,Low,Resolved,9,2022-09-18,2022-09-27
CMP01635,COL0643,Exam,Medium,Resolved,14,2021-03-10,2021-03-24
CMP01636,COL1398,Infrastructure,Low,Resolved,57,2023-11-24,2024-01-20
CMP01637,COL1999,Library,High,Resolved,5,2022-10-13,2022-10-18
CMP01638,COL1204,Infrastructure,Medium,Resolved,25,2023-05-15,2023-06-09
CMP01639,COL0253,Exam,Medium,Resolved,13,2021-03-26,2021-04-08
CMP01640,COL1917,Infrastructure,Low,Resolved,9,2025-04-03,2025-04-12
CMP01641,COL0772,Library,Low,Resolved,9,2023-06-15,2023-06-24
CMP01642,COL1027,Exam,Medium,Resolved,14,2023-04-16,2023-04-30
CMP01643,COL1966,Exam,High,Resolved,1,2022-08-08,2022-08-09
CMP01644,COL1720,Exam,High,Resolved,4,2021-11-09,2021-11-13
CMP01645,COL0217,Hostel,High,Resolved,3,2024-05-14,2024-05-17
CMP01646,COL0936,Library,Low,Resolved,3,2025-08-20,2025-08-23
CMP01647,COL1993,Internet,Medium,In Progress,,2023-10-02,
CMP01648,COL1996,Internet,Medium,Resolved,4,2026-06-25,2026-06-29
CMP01649,COL0356,Scholarship,Medium,Resolved,38,2025-05-08,2025-06-15
CMP01650,COL1907,Internet,Low,Resolved,4,2023-08-27,2023-08-31
CMP01651,COL1708,Infrastructure,Medium,Resolved,5,2022-08-22,2022-08-27
CMP01652,COL0445,Exam,Medium,Resolved,10,2021-05-04,2021-05-14
CMP01653,COL1578,Scholarship,High,Resolved,11,2022-05-26,2022-06-06
CMP01654,COL0032,Hostel,Low,Resolved,11,2021-09-21,2021-10-02
CMP01655,COL0071,Library,Medium,Resolved,5,2022-02-06,2022-02-11
CMP01656,COL1597,Library,Low,Resolved,13,2024-11-27,2024-12-10
CMP01657,COL0864,Scholarship,Medium,Escalated,,2022-10-02,
CMP01658,COL1932,Scholarship,High,In Progress,,2021-08-14,
CMP01659,COL0009,Exam,Medium,Resolved,3,2024-05-19,2024-05-22
CMP01660,COL0260,Scholarship,Medium,Resolved,32,2023-04-24,2023-05-26
CMP01661,COL0808,Transport,Low,Resolved,15,2024-01-11,2024-01-26
CMP01662,COL1400,Scholarship,Medium,Resolved,15,2022-04-11,2022-04-26
CMP01663,COL1994,Exam,Medium,Pending,,2025-03-01,
CMP01664,COL0498,Internet,High,Resolved,2,2021-11-25,2021-11-27
CMP01665,COL0752,Transport,Medium,Resolved,6,2024-05-04,2024-05-10
CMP01666,COL0097,Internet,Low,Resolved,3,2022-10-09,2022-10-12
CMP01667,COL1525,Faculty,Medium,Resolved,26,2025-12-01,2025-12-27
CMP01668,COL0173,Internet,Medium,Resolved,2,2023-05-16,2023-05-18
CMP01669,COL1825,Transport,Low,Resolved,9,2022-10-15,2022-10-24
CMP01670,COL0176,Hostel,Medium,Resolved,20,2024-12-10,2024-12-30
CMP01671,COL1315,Hostel,Medium,Resolved,3,2022-01-02,2022-01-05
CMP01672,COL0139,Scholarship,Medium,In Progress,,2026-05-31,
CMP01673,COL0962,Transport,High,Resolved,6,2021-01-03,2021-01-09
CMP01674,COL0640,Transport,High,Resolved,7,2023-11-06,2023-11-13
CMP01675,COL0411,Library,Medium,Pending,,2024-12-23,
CMP01676,COL1021,Hostel,High,Resolved,4,2024-01-11,2024-01-15
CMP01677,COL1128,Exam,Medium,Resolved,4,2022-02-05,2022-02-09
CMP01678,COL0305,Hostel,Medium,Resolved,5,2022-11-21,2022-11-26
CMP01679,COL1598,Scholarship,Medium,Resolved,29,2025-06-07,2025-07-06
CMP01680,COL0647,Internet,Low,Resolved,7,2024-03-28,2024-04-04
CMP01681,COL0817,Scholarship,Low,Resolved,16,2024-07-04,2024-07-20
CMP01682,COL1482,Hostel,Medium,Resolved,17,2024-09-08,2024-09-25
CMP01683,COL0582,Transport,High,Resolved,5,2026-02-15,2026-02-20
CMP01684,COL0542,Hostel,High,Pending,,2025-05-22,
CMP01685,COL1839,Scholarship,High,In Progress,,2023-10-03,
CMP01686,COL0296,Library,Medium,Resolved,1,2025-06-09,2025-06-10
CMP01687,COL1677,Library,Low,Resolved,2,2021-03-25,2021-03-27
CMP01688,COL0623,Exam,Medium,Resolved,2,2022-04-30,2022-05-02
CMP01689,COL0259,Scholarship,Low,Resolved,28,2024-06-10,2024-07-08
CMP01690,COL0154,Library,Medium,Resolved,9,2023-02-27,2023-03-08
CMP01691,COL0925,Internet,Medium,Resolved,5,2021-02-02,2021-02-07
CMP01692,COL0555,Hostel,Medium,Resolved,13,2026-05-24,2026-06-06
CMP01693,COL1944,Faculty,Low,Resolved,33,2023-12-30,2024-02-01
CMP01694,COL0219,Faculty,Low,Resolved,22,2025-04-18,2025-05-10
CMP01695,COL1757,Library,Low,Resolved,12,2023-09-15,2023-09-27
CMP01696,COL1040,Library,Medium,Resolved,9,2021-08-22,2021-08-31
CMP01697,COL1810,Infrastructure,High,Resolved,5,2023-05-23,2023-05-28
CMP01698,COL0945,Scholarship,High,Resolved,23,2026-06-24,2026-07-17
CMP01699,COL1933,Library,Low,Escalated,,2025-12-14,
CMP01700,COL0804,Library,Low,In Progress,,2026-01-20,
CMP01701,COL1884,Infrastructure,Low,Resolved,51,2023-08-19,2023-10-09
CMP01702,COL1091,Faculty,Low,Resolved,32,2024-04-07,2024-05-09
CMP01703,COL1483,Internet,Low,Resolved,9,2025-10-03,2025-10-12
CMP01704,COL0978,Library,Medium,Resolved,10,2023-12-04,2023-12-14
CMP01705,COL1380,Internet,Medium,Resolved,3,2026-03-09,2026-03-12
CMP01706,COL1425,Hostel,High,Resolved,8,2024-11-04,2024-11-12
CMP01707,COL0039,Exam,High,Resolved,5,2024-11-30,2024-12-05
CMP01708,COL1621,Infrastructure,High,Resolved,27,2022-03-29,2022-04-25
CMP01709,COL1679,Scholarship,High,Resolved,21,2024-11-21,2024-12-12
CMP01710,COL0519,Faculty,Medium,Resolved,18,2025-04-15,2025-05-03
CMP01711,COL0865,Transport,Medium,Resolved,12,2024-04-19,2024-05-01
CMP01712,COL0865,Exam,Medium,Resolved,3,2026-06-09,2026-06-12
CMP01713,COL1666,Exam,Medium,Pending,,2021-11-30,
CMP01714,COL1731,Library,Low,Pending,,2021-08-12,
CMP01715,COL0771,Internet,Medium,Resolved,5,2024-06-02,2024-06-07
CMP01716,COL0470,Transport,Medium,Resolved,3,2024-10-08,2024-10-11
CMP01717,COL0239,Internet,High,Resolved,1,2021-06-11,2021-06-12
CMP01718,COL1112,Faculty,High,Resolved,15,2025-01-29,2025-02-13
CMP01719,COL0485,Scholarship,High,Resolved,36,2022-08-10,2022-09-15
CMP01720,COL0420,Transport,Low,Pending,,2025-07-12,
CMP01721,COL0658,Internet,High,Pending,,2022-10-24,
CMP01722,COL1327,Faculty,High,Resolved,10,2026-06-12,2026-06-22
CMP01723,COL0708,Hostel,Medium,Resolved,7,2024-10-16,2024-10-23
CMP01724,COL0034,Hostel,Medium,Resolved,7,2021-02-22,2021-03-01
CMP01725,COL1703,Transport,Medium,Resolved,13,2022-05-16,2022-05-29
CMP01726,COL1304,Hostel,Medium,Resolved,13,2023-12-21,2024-01-03
CMP01727,COL0037,Faculty,Medium,Resolved,29,2023-02-02,2023-03-03
CMP01728,COL0223,Faculty,Low,Resolved,15,2022-05-27,2022-06-11
CMP01729,COL0281,Internet,Low,Escalated,,2023-06-14,
CMP01730,COL0822,Library,Low,Resolved,10,2023-12-18,2023-12-28
CMP01731,COL0950,Exam,Low,Resolved,20,2022-06-10,2022-06-30
CMP01732,COL0231,Library,Medium,Resolved,10,2022-06-20,2022-06-30
CMP01733,COL0090,Transport,High,Pending,,2024-08-20,
CMP01734,COL0012,Exam,High,Resolved,1,2022-05-12,2022-05-13
CMP01735,COL1379,Transport,Medium,Resolved,8,2023-02-01,2023-02-09
CMP01736,COL1004,Internet,Medium,Resolved,6,2024-03-07,2024-03-13
CMP01737,COL1898,Scholarship,High,Resolved,14,2022-11-18,2022-12-02
CMP01738,COL1920,Internet,Medium,Resolved,5,2025-10-04,2025-10-09
CMP01739,COL1947,Hostel,Medium,Resolved,16,2023-02-22,2023-03-10
CMP01740,COL0671,Library,Medium,Resolved,5,2021-03-07,2021-03-12
CMP01741,COL1775,Library,Low,Resolved,13,2021-01-31,2021-02-13
CMP01742,COL1115,Faculty,Medium,Resolved,20,2024-12-12,2025-01-01
CMP01743,COL0234,Scholarship,Low,Resolved,11,2021-06-09,2021-06-20
CMP01744,COL1384,Scholarship,Low,Resolved,9,2022-11-02,2022-11-11
CMP01745,COL1935,Scholarship,High,Resolved,20,2025-01-29,2025-02-18
CMP01746,COL1616,Library,High,Resolved,6,2023-03-03,2023-03-09
CMP01747,COL1990,Internet,High,Escalated,,2022-05-18,
CMP01748,COL1928,Infrastructure,Low,Resolved,35,2024-01-02,2024-02-06
CMP01749,COL1068,Scholarship,High,Resolved,9,2022-08-12,2022-08-21
CMP01750,COL1188,Hostel,High,Resolved,2,2023-01-29,2023-01-31
CMP01751,COL1314,Hostel,High,Resolved,3,2024-07-18,2024-07-21
CMP01752,COL1576,Scholarship,High,Resolved,21,2023-04-11,2023-05-02
CMP01753,COL0811,Internet,Low,Resolved,7,2022-09-18,2022-09-25
CMP01754,COL1110,Transport,Medium,Pending,,2021-01-09,
CMP01755,COL1657,Scholarship,Medium,Escalated,,2024-01-10,
CMP01756,COL1564,Scholarship,Medium,Pending,,2021-11-11,
CMP01757,COL1594,Transport,High,Resolved,5,2023-04-17,2023-04-22
CMP01758,COL0561,Scholarship,High,Resolved,10,2026-02-27,2026-03-09
CMP01759,COL0987,Infrastructure,Medium,Pending,,2023-02-27,
CMP01760,COL1890,Transport,Low,Resolved,11,2024-04-04,2024-04-15
CMP01761,COL1124,Library,Low,Pending,,2025-05-16,
CMP01762,COL1069,Infrastructure,Low,Resolved,34,2022-01-10,2022-02-13
CMP01763,COL1603,Exam,High,Resolved,1,2021-02-02,2021-02-03
CMP01764,COL0393,Infrastructure,Low,Resolved,26,2025-10-25,2025-11-20
CMP01765,COL1806,Exam,Low,Resolved,6,2024-06-29,2024-07-05
CMP01766,COL1019,Library,High,Resolved,6,2023-06-27,2023-07-03
CMP01767,COL1031,Internet,Medium,Resolved,6,2022-10-09,2022-10-15
CMP01768,COL1550,Transport,High,Resolved,6,2025-07-17,2025-07-23
CMP01769,COL1126,Scholarship,High,Resolved,15,2023-07-25,2023-08-09
CMP01770,COL1401,Internet,Low,Resolved,9,2022-06-15,2022-06-24
CMP01771,COL1544,Exam,High,Resolved,4,2022-09-07,2022-09-11
CMP01772,COL0739,Library,Medium,Resolved,6,2025-11-19,2025-11-25
CMP01773,COL0728,Faculty,Low,Resolved,24,2022-11-20,2022-12-14
CMP01774,COL1312,Infrastructure,High,Resolved,16,2021-12-09,2021-12-25
CMP01775,COL1014,Transport,Low,Resolved,11,2026-03-28,2026-04-08
CMP01776,COL1870,Scholarship,High,Resolved,26,2025-09-14,2025-10-10
CMP01777,COL1226,Faculty,Medium,Resolved,29,2025-07-17,2025-08-15
CMP01778,COL0555,Transport,Medium,Resolved,13,2022-09-19,2022-10-02
CMP01779,COL1126,Faculty,Low,Resolved,31,2022-05-28,2022-06-28
CMP01780,COL0198,Internet,High,In Progress,,2024-08-14,
CMP01781,COL1414,Exam,High,Resolved,4,2025-05-24,2025-05-28
CMP01782,COL0443,Scholarship,High,Resolved,23,2022-07-17,2022-08-09
CMP01783,COL1005,Exam,Medium,Pending,,2023-12-10,
CMP01784,COL1878,Library,Medium,In Progress,,2021-11-14,
CMP01785,COL0343,Faculty,Low,Resolved,12,2022-07-09,2022-07-21
CMP01786,COL1913,Faculty,Medium,Resolved,24,2021-05-20,2021-06-13
CMP01787,COL0320,Exam,Low,Resolved,6,2026-02-08,2026-02-14
CMP01788,COL1941,Exam,Medium,Resolved,6,2022-03-01,2022-03-07
CMP01789,COL0001,Scholarship,Medium,Resolved,32,2021-07-24,2021-08-25
CMP01790,COL1912,Library,Low,Resolved,9,2021-03-14,2021-03-23
CMP01791,COL1172,Infrastructure,Low,Pending,,2024-04-04,
CMP01792,COL0353,Infrastructure,Medium,Resolved,43,2024-10-02,2024-11-14
CMP01793,COL0535,Faculty,High,Resolved,9,2021-09-20,2021-09-29
CMP01794,COL1627,Scholarship,Medium,Resolved,14,2023-09-16,2023-09-30
CMP01795,COL0201,Faculty,Low,Pending,,2025-12-29,
CMP01796,COL1934,Exam,Medium,Escalated,,2021-10-28,
CMP01797,COL1354,Internet,Low,Resolved,8,2025-04-08,2025-04-16
CMP01798,COL0357,Scholarship,High,Resolved,28,2021-09-09,2021-10-07
CMP01799,COL1598,Scholarship,Medium,Resolved,18,2024-06-17,2024-07-05
CMP01800,COL1118,Infrastructure,High,Resolved,12,2023-05-19,2023-05-31
CMP01801,COL1287,Transport,Low,Resolved,11,2021-01-27,2021-02-07
CMP01802,COL0078,Scholarship,High,Resolved,21,2023-01-09,2023-01-30
CMP01803,COL1159,Transport,Low,Resolved,3,2026-03-28,2026-03-31
CMP01804,COL0790,Scholarship,Medium,Resolved,9,2023-03-14,2023-03-23
CMP01805,COL0684,Library,Low,Resolved,12,2022-09-26,2022-10-08
CMP01806,COL0269,Library,Low,Resolved,8,2024-12-07,2024-12-15
