exam_id,student_id,semester,subject,marks,grade,result,exam_year,attempt
EXM010740,STU007997,1,Engineering Mathematics,60,B+,Pass,2026,1
EXM010741,STU018846,3,Strength of Materials,67,B+,Pass,2025,1
EXM010742,STU044296,1,Sociology,41,D,Pass,2026,2
EXM010743,STU043928,1,Marathi Literature,20,F,Fail,2026,2
EXM010744,STU006623,2,Strength of Materials,76,A,Pass,2025,1
EXM010745,STU003328,3,Engineering Chemistry,52,B,Pass,2026,1
EXM010746,STU039914,4,Pharmaceutical Chemistry,69,B+,Pass,2026,1
EXM010747,STU073092,1,Botany,53,B,Pass,2026,1
EXM010748,STU060495,1,Botany,57,B,Pass,2025,1
EXM010749,STU013666,1,Political Science,26,F,Fail,2026,2
EXM010750,STU015814,1,Income Tax Law,50,B,Pass,2025,1
EXM010751,STU056828,2,Chemistry,81,A+,Pass,2025,1
EXM010752,STU090581,1,English Literature,82,A+,Pass,2026,1
EXM010753,STU037075,1,Banking & Insurance,48,C,Pass,2026,1
EXM010754,STU063257,2,Engineering Chemistry,77,A,Pass,2025,1
EXM010755,STU038289,1,English Literature,33,F,Fail,2026,1
EXM010756,STU074153,1,Machine Drawing,33,F,Fail,2026,1
EXM010757,STU072373,4,Business Law,21,F,Fail,2026,1
EXM010758,STU040483,2,Biotechnology,41,D,Pass,2026,1
EXM010759,STU063140,3,Structural Analysis,45,C,Pass,2024,1
EXM010760,STU033237,1,Strength of Materials,79,A,Pass,2026,1
EXM010761,STU016603,1,Sociology,60,B+,Pass,2025,3
EXM010762,STU060089,1,Auditing,47,C,Pass,2026,1
EXM010763,STU061173,4,Zoology,56,B,Pass,2026,1
EXM010764,STU013046,1,Cost Accounting,64,B+,Pass,2026,1
EXM010765,STU007004,1,History,57,B,Pass,2026,2
EXM010766,STU097740,1,Criminal Law,67,B+,Pass,2026,1
EXM010767,STU006896,2,Pharmaceutical Analysis,53,B,Pass,2025,1
EXM010768,STU095443,1,Economics,72,A,Pass,2025,1
EXM010769,STU051559,1,Banking & Insurance,59,B,Pass,2026,1
EXM010770,STU041139,1,Environmental Science,33,F,Fail,2026,1
EXM010771,STU077754,6,Chemistry,64,B+,Pass,2026,1
EXM010772,STU037259,5,Mathematics,100,O,Pass,2026,1
EXM010773,STU001379,4,Auditing,73,A,Pass,2026,1
EXM010774,STU096087,3,Mathematics,51,B,Pass,2026,1
EXM010775,STU075319,1,Surgery,69,B+,Pass,2025,1
EXM010776,STU046146,1,Banking & Insurance,34,F,Fail,2026,2
EXM010777,STU004780,1,Business Law,84,A+,Pass,2026,1
EXM010778,STU027993,3,Physics,35,F,Fail,2026,2
EXM010779,STU067939,1,Banking & Insurance,80,A+,Pass,2026,1
EXM010780,STU092900,1,Physics,77,A,Pass,2026,1
EXM010781,STU023493,1,Computer Programming,69,B+,Pass,2026,1
EXM010782,STU003465,2,Economics,30,F,Fail,2025,2
EXM010783,STU010467,1,Environmental Science,60,B+,Pass,2026,1
EXM010784,STU076972,3,Hospital Pharmacy,63,B+,Pass,2026,1
EXM010785,STU039337,4,English Literature,63,B+,Pass,2026,1
EXM010786,STU041444,2,Mathematics,60,B+,Pass,2025,3
EXM010787,STU097155,4,Psychology,39,F,Fail,2026,1
EXM010788,STU043656,3,Biotechnology,74,A,Pass,2026,2
EXM010789,STU059978,1,Theory of Computation,39,F,Fail,2025,2
EXM010790,STU091911,1,Engineering Physics,68,B+,Pass,2026,3
EXM010791,STU058113,1,Botany,96,O,Pass,2026,1
EXM010792,STU012657,1,Business Law,39,F,Fail,2026,1
EXM010793,STU084092,1,Physics,73,A,Pass,2024,1
EXM010794,STU018801,2,Design of Machine Elements,48,C,Pass,2026,1
EXM010795,STU026191,1,Electrical Circuits,56,B,Pass,2024,1
EXM010796,STU063153,1,Theory of Computation,51,B,Pass,2026,1
EXM010797,STU092626,2,Digital Electronics,46,C,Pass,2026,1
EXM010798,STU048597,2,Theory of Computation,57,B,Pass,2025,1
EXM010799,STU074957,2,Auditing,87,A+,Pass,2025,1
EXM010800,STU075778,1,Surveying,59,B,Pass,2026,1
EXM010801,STU056824,1,Botany,59,B,Pass,2026,1
EXM010802,STU045366,3,Criminal Law,83,A+,Pass,2026,2
EXM010803,STU095971,1,Environmental Science,74,A,Pass,2026,1
EXM010804,STU023764,4,Digital Electronics,60,B+,Pass,2025,1
EXM010805,STU090757,1,Surveying,28,F,Fail,2025,1
EXM010806,STU073307,1,Physics,100,O,Pass,2026,1
EXM010807,STU063007,1,Family Law,52,B,Pass,2026,1
EXM010808,STU081759,6,Engineering Chemistry,43,D,Pass,2026,1
EXM010809,STU047073,4,Structural Analysis,54,B,Pass,2026,1
EXM010810,STU097711,2,Engineering Physics,59,B,Pass,2025,1
EXM010811,STU080466,1,Biochemistry,40,D,Pass,2025,1
EXM010812,STU027204,2,Database Management Systems,87,A+,Pass,2026,1
EXM010813,STU036666,2,Auditing,38,F,Fail,2026,1
EXM010814,STU030884,1,Object Oriented Programming,51,B,Pass,2025,2
EXM010815,STU086751,1,Educational Psychology,79,A,Pass,2026,1
EXM010816,STU085236,3,Computer Science,35,F,Fail,2026,1
EXM010817,STU035533,1,Environmental Science,31,F,Fail,2025,1
EXM010818,STU023619,3,Economics,61,B+,Pass,2026,1
EXM010819,STU048116,1,Basic Electrical Engineering,71,A,Pass,2026,1
EXM010820,STU037117,1,Applied Physics,57,B,Pass,2026,1
EXM010821,STU020571,3,Fluid Mechanics,57,B,Pass,2026,1
EXM010822,STU042023,1,Political Science,25,F,Fail,2026,1
EXM010823,STU060758,1,Physics,48,C,Pass,2026,2
EXM010824,STU013460,3,Business Economics,69,B+,Pass,2026,2
EXM010825,STU039229,1,Auditing,92,O,Pass,2026,1
EXM010826,STU070612,4,Business Law,81,A+,Pass,2026,1
EXM010827,STU003987,1,History,34,F,Fail,2025,1
EXM010828,STU001246,3,Chemistry,20,F,Fail,2025,1
EXM010829,STU038112,3,Botany,54,B,Pass,2026,1
EXM010830,STU062397,3,Corporate Law,55,B,Pass,2024,1
EXM010831,STU035812,1,Computer Networks,46,C,Pass,2026,1
EXM010832,STU025489,1,Microprocessors,42,D,Pass,2026,1
EXM010833,STU038389,2,Principles of Management,50,B,Pass,2026,1
EXM010834,STU027472,2,History,46,C,Pass,2026,1
EXM010835,STU003473,2,Computer Science,53,B,Pass,2025,3
EXM010836,STU008834,1,Zoology,55,B,Pass,2026,1
EXM010837,STU094076,1,English Literature,51,B,Pass,2026,1
EXM010838,STU072684,1,Law of Contracts,80,A+,Pass,2025,1
EXM010839,STU017904,1,Income Tax Law,54,B,Pass,2026,1
EXM010840,STU075556,1,Zoology,81,A+,Pass,2026,1
EXM010841,STU002669,2,Structural Analysis,44,D,Pass,2024,1
EXM010842,STU099135,3,Economics,48,C,Pass,2026,1
EXM010843,STU085372,1,Educational Psychology,72,A,Pass,2026,1
EXM010844,STU073360,4,Applied Physics,40,D,Pass,2026,1
EXM010845,STU089517,1,Machine Drawing,77,A,Pass,2026,1
EXM010846,STU019349,4,Thermodynamics,44,D,Pass,2025,1
EXM010847,STU077581,1,Political Science,94,O,Pass,2026,1
EXM010848,STU059338,1,Engineering Drawing,35,F,Fail,2024,2
EXM010849,STU030846,1,Mathematics,73,A,Pass,2026,1
EXM010850,STU058605,1,Computer Networks,65,B+,Pass,2026,1
EXM010851,STU003378,1,Chemistry,61,B+,Pass,2025,1
EXM010852,STU012869,4,Computer Science,7,F,Fail,2025,3
EXM010853,STU044831,2,Data Structures,70,A,Pass,2026,1
EXM010854,STU034920,3,Mathematics,70,A,Pass,2026,1
EXM010855,STU001796,1,Control Systems,49,C,Pass,2026,2
EXM010856,STU059183,3,Object Oriented Programming,76,A,Pass,2026,1
EXM010857,STU025105,2,Marathi Literature,56,B,Pass,2026,1
EXM010858,STU046625,3,Income Tax Law,77,A,Pass,2026,1
EXM010859,STU092475,4,Zoology,87,A+,Pass,2026,1
EXM010860,STU014636,2,Economics,69,B+,Pass,2026,1
EXM010861,STU009930,1,Political Science,83,A+,Pass,2026,1
EXM010862,STU021414,1,Pharmaceutical Analysis,57,B,Pass,2025,1
EXM010863,STU046063,3,Engineering Mathematics,73,A,Pass,2025,1
EXM010864,STU059774,2,Banking & Insurance,32,F,Fail,2024,1
EXM010865,STU025622,1,Banking & Insurance,48,C,Pass,2025,1
EXM010866,STU089138,2,Strength of Materials,85,A+,Pass,2025,1
EXM010867,STU044235,1,Sociology,45,C,Pass,2026,1
EXM010868,STU090956,1,Constitutional Law,54,B,Pass,2025,2
EXM010869,STU096288,3,Electrical Circuits,78,A,Pass,2025,2
EXM010870,STU008626,4,Marathi Literature,23,F,Fail,2026,3
EXM010871,STU085512,1,Zoology,62,B+,Pass,2026,1
EXM010872,STU005835,2,Control Systems,69,B+,Pass,2026,1
EXM010873,STU074729,1,Biopharmaceutics,31,F,Fail,2026,2
EXM010874,STU084805,5,Botany,41,D,Pass,2026,1
EXM010875,STU083740,6,Botany,55,B,Pass,2026,1
EXM010876,STU043456,6,Engineering Chemistry,88,A+,Pass,2026,1
EXM010877,STU057556,1,Botany,71,A,Pass,2026,1
EXM010878,STU060521,3,Sociology,69,B+,Pass,2026,1
EXM010879,STU051646,3,Financial Accounting,54,B,Pass,2026,1
EXM010880,STU094371,2,Engineering Chemistry,100,O,Pass,2025,1
EXM010881,STU083533,1,Financial Accounting,46,C,Pass,2026,1
EXM010882,STU092169,3,Digital Electronics,46,C,Pass,2024,2
EXM010883,STU081130,3,Engineering Chemistry,67,B+,Pass,2026,1
EXM010884,STU025474,3,Strength of Materials,31,F,Fail,2026,2
EXM010885,STU092839,2,Marathi Literature,65,B+,Pass,2026,1
EXM010886,STU088788,2,Digital Electronics,34,F,Fail,2024,1
EXM010887,STU090577,2,English Literature,44,D,Pass,2025,1
EXM010888,STU045417,2,Economics,35,F,Fail,2025,1
EXM010889,STU070412,1,Auditing,56,B,Pass,2026,1
EXM010890,STU011341,3,Pharmaceutical Chemistry,62,B+,Pass,2026,2
EXM010891,STU037075,1,Auditing,45,C,Pass,2026,1
EXM010892,STU008171,1,Cost Accounting,62,B+,Pass,2026,1
EXM010893,STU063967,2,Computer Science,63,B+,Pass,2026,1
EXM010894,STU047680,1,Software Engineering,29,F,Fail,2026,3
EXM010895,STU079493,1,Business Law,45,C,Pass,2025,1
EXM010896,STU062641,4,Environmental Science,49,C,Pass,2026,1
EXM010897,STU093727,2,Computer Science,50,B,Pass,2026,1
EXM010898,STU097565,5,Data Structures,73,A,Pass,2026,1
EXM010899,STU087707,3,Business Law,67,B+,Pass,2026,1
EXM010900,STU084409,1,Political Science,65,B+,Pass,2026,1
EXM010901,STU000215,2,Computer Science,61,B+,Pass,2026,1
EXM010902,STU002183,1,Auditing,82,A+,Pass,2025,1
EXM010903,STU063984,1,Botany,90,O,Pass,2025,1
EXM010904,STU041841,3,Income Tax Law,43,D,Pass,2026,1
EXM010905,STU060332,1,Fluid Mechanics,63,B+,Pass,2026,1
EXM010906,STU034157,2,Fluid Mechanics,52,B,Pass,2026,2
EXM010907,STU057022,1,Income Tax Law,77,A,Pass,2026,1
EXM010908,STU053408,2,Business Law,67,B+,Pass,2026,1
EXM010909,STU041609,1,Computer Science,53,B,Pass,2026,1
EXM010910,STU000539,5,Auditing,74,A,Pass,2026,1
EXM010911,STU036179,2,History,36,F,Fail,2025,2
EXM010912,STU025760,3,Surgery,51,B,Pass,2025,1
EXM010913,STU073774,2,Engineering Mathematics,69,B+,Pass,2025,1
EXM010914,STU071125,1,Botany,51,B,Pass,2026,1
EXM010915,STU019808,1,Computer Networks,80,A+,Pass,2026,1
EXM010916,STU092777,3,Income Tax Law,63,B+,Pass,2026,1
EXM010917,STU016639,1,Marathi Literature,80,A+,Pass,2026,1
EXM010918,STU008255,2,Business Statistics,68,B+,Pass,2026,1
EXM010919,STU065553,6,Computer Networks,65,B+,Pass,2025,2
EXM010920,STU013937,1,English Literature,56,B,Pass,2026,1
EXM010921,STU079529,2,Banking & Insurance,59,B,Pass,2025,1
EXM010922,STU096186,3,Machine Drawing,75,A,Pass,2025,1
EXM010923,STU052595,1,Strength of Materials,80,A+,Pass,2026,1
EXM010924,STU040351,2,Sociology,72,A,Pass,2026,1
EXM010925,STU080757,1,Biotechnology,84,A+,Pass,2026,1
EXM010926,STU085617,1,Chemistry,83,A+,Pass,2025,1
EXM010927,STU091293,4,Botany,38,F,Fail,2025,3
EXM010928,STU026512,1,Biopharmaceutics,57,B,Pass,2026,1
EXM010929,STU076873,2,History,23,F,Fail,2026,1
EXM010930,STU084213,2,Sociology,45,C,Pass,2025,1
EXM010931,STU091687,3,Control Systems,47,C,Pass,2025,1
EXM010932,STU053079,1,Business Economics,74,A,Pass,2026,1
EXM010933,STU029161,1,Operations Management,58,B,Pass,2026,1
EXM010934,STU028418,3,Environmental Science,69,B+,Pass,2026,1
EXM010935,STU050016,4,Strength of Materials,65,B+,Pass,2025,1
EXM010936,STU043459,1,Thermodynamics,67,B+,Pass,2026,1
EXM010937,STU049322,4,Computer Science,83,A+,Pass,2026,1
EXM010938,STU005716,2,Business Economics,41,D,Pass,2025,2
EXM010939,STU083136,2,Data Structures,88,A+,Pass,2024,1
EXM010940,STU078268,2,Zoology,72,A,Pass,2026,1
EXM010941,STU028591,1,Sociology,83,A+,Pass,2026,1
EXM010942,STU012575,1,Chemistry,64,B+,Pass,2026,1
EXM010943,STU024714,1,Electrical Circuits,63,B+,Pass,2026,1
EXM010944,STU027230,2,Design of Machine Elements,63,B+,Pass,2025,1
EXM010945,STU078978,1,Curriculum Development,74,A,Pass,2026,1
EXM010946,STU081133,2,Structural Analysis,95,O,Pass,2026,1
EXM010947,STU097780,1,Curriculum Development,95,O,Pass,2026,1
EXM010948,STU082825,4,Corporate Law,84,A+,Pass,2026,1
EXM010949,STU045505,3,English Literature,68,B+,Pass,2026,1
EXM010950,STU049079,3,Business Economics,63,B+,Pass,2026,1
EXM010951,STU025581,6,Database Management Systems,62,B+,Pass,2026,1
EXM010952,STU029653,7,Design of Machine Elements,83,A+,Pass,2026,1
EXM010953,STU018362,2,Banking & Insurance,79,A,Pass,2025,1
EXM010954,STU076606,1,Environmental Science,41,D,Pass,2024,1
EXM010955,STU098102,2,Law of Contracts,67,B+,Pass,2025,1
EXM010956,STU014927,1,Business Statistics,71,A,Pass,2026,1
EXM010957,STU073472,4,Business Economics,36,F,Fail,2025,3
EXM010958,STU083204,3,Engineering Chemistry,40,D,Pass,2024,1
EXM010959,STU044107,1,Botany,59,B,Pass,2026,1
EXM010960,STU011268,1,Control Systems,64,B+,Pass,2026,1
EXM010961,STU001247,2,Auditing,84,A+,Pass,2026,1
EXM010962,STU028689,2,Business Economics,45,C,Pass,2026,1
EXM010963,STU081049,1,Thermodynamics,58,B,Pass,2024,1
EXM010964,STU017154,3,Computer Networks,49,C,Pass,2025,1
EXM010965,STU001406,1,Financial Accounting,72,A,Pass,2026,1
EXM010966,STU097391,2,Fluid Mechanics,61,B+,Pass,2026,1
EXM010967,STU047599,1,Business Law,57,B,Pass,2026,2
EXM010968,STU052744,1,Economics,66,B+,Pass,2026,1
EXM010969,STU068885,7,Fluid Mechanics,61,B+,Pass,2026,1
EXM010970,STU066971,3,Biochemistry,85,A+,Pass,2025,1
EXM010971,STU088432,3,Environmental Science,50,B,Pass,2025,3
EXM010972,STU074711,2,Auditing,76,A,Pass,2025,1
EXM010973,STU067885,1,Economics,59,B,Pass,2025,1
EXM010974,STU062038,1,Auditing,10,F,Fail,2026,2
EXM010975,STU038779,1,Biotechnology,50,B,Pass,2026,3
EXM010976,STU030963,1,Engineering Mathematics,83,A+,Pass,2026,2
EXM010977,STU065702,1,Financial Accounting,81,A+,Pass,2025,1
EXM010978,STU048861,1,Business Economics,79,A,Pass,2025,1
EXM010979,STU010671,1,Computer Networks,57,B,Pass,2025,1
EXM010980,STU059743,1,Cost Accounting,69,B+,Pass,2026,1
EXM010981,STU015794,1,Anatomy,61,B+,Pass,2025,1
EXM010982,STU081390,1,Computer Science,52,B,Pass,2026,2
EXM010983,STU087402,4,Income Tax Law,70,A,Pass,2025,1
EXM010984,STU003075,2,Constitutional Law,43,D,Pass,2026,1
EXM010985,STU069400,1,English Literature,39,F,Fail,2026,1
EXM010986,STU017337,1,Engineering Physics,41,D,Pass,2026,1
EXM010987,STU044841,1,Object Oriented Programming,77,A,Pass,2025,1
EXM010988,STU026242,4,Engineering Chemistry,73,A,Pass,2026,2
EXM010989,STU012019,2,Strength of Materials,86,A+,Pass,2024,1
EXM010990,STU029344,3,Financial Management,81,A+,Pass,2026,1
EXM010991,STU026107,1,Theory of Computation,76,A,Pass,2023,1
EXM010992,STU030224,2,Chemistry,82,A+,Pass,2026,1
EXM010993,STU033191,3,Economics,56,B,Pass,2026,1
EXM010994,STU037692,6,Business Economics,51,B,Pass,2026,1
EXM010995,STU009934,2,English Literature,69,B+,Pass,2025,1
EXM010996,STU048688,4,Medical Surgical Nursing,59,B,Pass,2025,1
EXM010997,STU076743,5,Computer Science,74,A,Pass,2026,1
EXM010998,STU042110,2,Environmental Science,79,A,Pass,2025,1
EXM010999,STU076478,2,Workshop Technology,54,B,Pass,2026,2
EXM011000,STU050591,3,Botany,87,A+,Pass,2026,1
EXM011001,STU028221,1,Biotechnology,27,F,Fail,2026,1
EXM011002,STU097753,5,Surgery,64,B+,Pass,2025,1
EXM011003,STU077384,2,Pathology,66,B+,Pass,2026,1
EXM011004,STU062241,1,Law of Torts,59,B,Pass,2025,2
EXM011005,STU070069,2,English Literature,39,F,Fail,2024,2
EXM011006,STU051415,1,Applied Physics,56,B,Pass,2026,1
EXM011007,STU093267,1,Political Science,56,B,Pass,2026,1
EXM011008,STU059922,1,Thermodynamics,81,A+,Pass,2026,1
EXM011009,STU057592,5,Theory of Computation,82,A+,Pass,2026,1
EXM011010,STU027068,2,Corporate Law,40,D,Pass,2026,1
EXM011011,STU041109,1,Psychology,61,B+,Pass,2026,1
EXM011012,STU026612,1,Income Tax Law,89,A+,Pass,2025,1
EXM011013,STU039086,1,Botany,66,B+,Pass,2024,1
EXM011014,STU045306,1,Business Statistics,67,B+,Pass,2026,1
EXM011015,STU079683,1,Obstetric Nursing,45,C,Pass,2026,1
EXM011016,STU050513,1,Mathematics,78,A,Pass,2026,1
EXM011017,STU023788,1,Surveying,59,B,Pass,2024,1
EXM011018,STU075977,2,Financial Accounting,37,F,Fail,2025,1
EXM011019,STU065893,3,Psychology,54,B,Pass,2026,1
EXM011020,STU056934,2,Medical Surgical Nursing,47,C,Pass,2026,2
EXM011021,STU075086,1,Data Structures,59,B,Pass,2026,1
EXM011022,STU058702,2,Design of Machine Elements,67,B+,Pass,2025,1
EXM011023,STU064444,1,Data Structures,41,D,Pass,2026,1
EXM011024,STU027728,1,Business Statistics,48,C,Pass,2026,2
EXM011025,STU058145,3,Marathi Literature,44,D,Pass,2026,1
EXM011026,STU055662,5,Business Economics,54,B,Pass,2026,1
EXM011027,STU012004,3,Software Engineering,61,B+,Pass,2026,2
EXM011028,STU012942,2,Psychology,21,F,Fail,2026,1
EXM011029,STU012306,1,Thermodynamics,52,B,Pass,2026,1
EXM011030,STU067511,2,Auditing,73,A,Pass,2026,1
EXM011031,STU038966,1,Educational Technology,12,F,Fail,2026,1
EXM011032,STU017791,3,Zoology,54,B,Pass,2026,1
EXM011033,STU084414,1,Psychology,60,B+,Pass,2025,1
EXM011034,STU048166,1,Biotechnology,83,A+,Pass,2026,1
EXM011035,STU005252,2,Fluid Mechanics,69,B+,Pass,2026,1
EXM011036,STU059721,3,Financial Accounting,55,B,Pass,2026,1
EXM011037,STU038485,1,Design of Machine Elements,77,A,Pass,2026,1
EXM011038,STU038623,3,Engineering Chemistry,31,F,Fail,2026,1
EXM011039,STU057757,1,Chemistry,66,B+,Pass,2026,1
EXM011040,STU013642,1,Mathematics,98,O,Pass,2026,1
EXM011041,STU029214,4,Cost Accounting,63,B+,Pass,2025,2
EXM011042,STU024610,1,Mathematics,46,C,Pass,2026,1
EXM011043,STU038813,1,Computer Programming,62,B+,Pass,2026,1
EXM011044,STU016503,4,Obstetric Nursing,68,B+,Pass,2026,1
EXM011045,STU022691,3,Operating Systems,46,C,Pass,2025,1
EXM011046,STU006951,2,Applied Physics,71,A,Pass,2025,1
EXM011047,STU026450,2,Hospital Pharmacy,37,F,Fail,2026,3
EXM011048,STU023392,2,Design of Machine Elements,91,O,Pass,2025,1
EXM011049,STU014357,1,Engineering Physics,49,C,Pass,2026,1
EXM011050,STU052411,1,Banking & Insurance,69,B+,Pass,2026,1
EXM011051,STU068345,1,Psychology,71,A,Pass,2026,2
EXM011052,STU043722,1,Soil Science,30,F,Fail,2026,3
EXM011053,STU030686,6,Biotechnology,44,D,Pass,2026,1
EXM011054,STU092508,4,Business Economics,74,A,Pass,2026,2
EXM011055,STU011029,3,Computer Networks,87,A+,Pass,2024,1
EXM011056,STU062998,1,Economics,57,B,Pass,2026,1
EXM011057,STU033650,2,Chemistry,64,B+,Pass,2025,1
EXM011058,STU014588,2,Software Engineering,50,B,Pass,2025,1
EXM011059,STU023152,1,Business Law,85,A+,Pass,2025,1
EXM011060,STU074837,2,Chemistry,59,B,Pass,2026,1
EXM011061,STU043538,1,Cost Accounting,29,F,Fail,2026,2
EXM011062,STU032144,1,Zoology,41,D,Pass,2025,2
EXM011063,STU051525,2,Cost Accounting,18,F,Fail,2026,1
EXM011064,STU092046,1,Auditing,90,O,Pass,2026,1
EXM011065,STU057588,1,Design of Machine Elements,44,D,Pass,2026,1
EXM011066,STU051844,2,Sociology,53,B,Pass,2025,1
EXM011067,STU092156,1,Design of Machine Elements,81,A+,Pass,2026,1
EXM011068,STU079494,2,Biotechnology,75,A,Pass,2026,1
EXM011069,STU034853,4,Electrical Circuits,63,B+,Pass,2025,1
EXM011070,STU043003,1,Corporate Law,61,B+,Pass,2026,1
EXM011071,STU089617,3,Business Economics,81,A+,Pass,2026,1
EXM011072,STU020892,2,Economics,100,O,Pass,2025,1
EXM011073,STU051706,1,Computer Science,51,B,Pass,2025,1
EXM011074,STU015281,2,Psychology,78,A,Pass,2024,1
EXM011075,STU032977,1,Machine Drawing,50,B,Pass,2025,1
EXM011076,STU099637,1,Thermodynamics,100,O,Pass,2024,2
EXM011077,STU062332,1,Business Law,94,O,Pass,2025,1
EXM011078,STU022982,6,Constitutional Law,70,A,Pass,2025,1
EXM011079,STU046076,1,Engineering Mathematics,74,A,Pass,2026,1
EXM011080,STU003205,1,History,36,F,Fail,2026,3
EXM011081,STU003674,2,Cost Accounting,55,B,Pass,2025,2
EXM011082,STU099150,1,Applied Mathematics,70,A,Pass,2026,1
EXM011083,STU049284,2,Psychology,61,B+,Pass,2026,1
EXM011084,STU069704,2,Mathematics,90,O,Pass,2026,1
EXM011085,STU007393,3,Mathematics,84,A+,Pass,2026,1
EXM011086,STU016960,2,Economics,56,B,Pass,2025,1
EXM011087,STU060201,2,Fluid Mechanics,57,B,Pass,2025,1
EXM011088,STU011900,3,Hospital Pharmacy,39,F,Fail,2026,3
EXM011089,STU046450,1,Engineering Chemistry,31,F,Fail,2026,2
EXM011090,STU098209,1,Botany,78,A,Pass,2026,1
EXM011091,STU053694,2,History,86,A+,Pass,2026,1
EXM011092,STU076104,1,Fluid Mechanics,69,B+,Pass,2026,1
EXM011093,STU051033,4,Computer Networks,57,B,Pass,2024,1
EXM011094,STU096863,2,Psychology,86,A+,Pass,2026,1
EXM011095,STU085999,1,Machine Drawing,46,C,Pass,2025,1
EXM011096,STU026467,2,Pharmacology,70,A,Pass,2026,1
EXM011097,STU079213,1,Engineering Physics,42,D,Pass,2024,1
EXM011098,STU067946,1,Financial Accounting,59,B,Pass,2025,1
EXM011099,STU027974,1,Marathi Literature,67,B+,Pass,2026,1
EXM011100,STU049188,1,Auditing,38,F,Fail,2026,3
EXM011101,STU059093,2,Pharmaceutical Analysis,48,C,Pass,2026,1
EXM011102,STU044158,1,Environmental Science,74,A,Pass,2026,1
EXM011103,STU089919,1,Zoology,52,B,Pass,2026,1
EXM011104,STU070147,1,Political Science,30,F,Fail,2026,1
EXM011105,STU092108,3,Physiology,78,A,Pass,2026,2
EXM011106,STU034434,1,Pharmacology,47,C,Pass,2025,2
EXM011107,STU011581,4,Computer Science,96,O,Pass,2025,1
EXM011108,STU006186,1,Mathematics,78,A,Pass,2026,1
EXM011109,STU078567,1,Banking & Insurance,17,F,Fail,2026,3
EXM011110,STU036052,2,Political Science,75,A,Pass,2026,1
EXM011111,STU016570,1,Pathology,78,A,Pass,2026,1
EXM011112,STU013245,1,Banking & Insurance,64,B+,Pass,2026,1
EXM011113,STU046481,1,Engineering Mathematics,100,O,Pass,2026,1
EXM011114,STU045348,1,Pharmaceutical Chemistry,67,B+,Pass,2026,1
EXM011115,STU096711,1,Cost Accounting,62,B+,Pass,2026,1
EXM011116,STU054208,3,Thermodynamics,57,B,Pass,2026,1
EXM011117,STU099104,2,English Literature,61,B+,Pass,2026,1
EXM011118,STU091874,1,English Literature,63,B+,Pass,2025,2
EXM011119,STU086784,1,Economics,99,O,Pass,2026,1
EXM011120,STU017452,3,Zoology,55,B,Pass,2026,1
EXM011121,STU072450,1,Environmental Science,11,F,Fail,2025,1
EXM011122,STU047023,3,Biotechnology,75,A,Pass,2026,1
EXM011123,STU080082,1,Financial Accounting,48,C,Pass,2026,2
EXM011124,STU035096,3,Educational Technology,60,B+,Pass,2026,1
EXM011125,STU083836,1,Computer Science,77,A,Pass,2026,3
EXM011126,STU099718,3,Economics,52,B,Pass,2026,1
EXM011127,STU066782,3,Marathi Literature,88,A+,Pass,2026,1
EXM011128,STU015754,2,Database Management Systems,49,C,Pass,2025,2
