college_id,year,student_satisfaction,placement_rate,graduation_rate,dropout_rate,faculty_student_ratio,research_score,infrastructure_score,financial_health_score,overall_state_rank
COL0424,2025,92.0,86.5,100,5.2,13,79.7,88.3,90.3,924
COL0425,2021,77.9,68.5,82.5,9.2,16,66.9,75.9,67.5,1605
COL0425,2022,78.0,70.1,79.8,8.6,16,64.6,76.6,70.0,1598
COL0425,2023,80.0,71.8,89.8,12.3,17,75.6,71.3,80.9,1640
COL0425,2024,78.6,65.6,76.1,11.2,17,67.8,76.7,72.1,1713
COL0425,2025,79.9,71.7,88.9,8.7,15,71.1,71.0,81.0,1561
COL0426,2021,88.5,80.3,100,3.4,14,81.7,90.9,91.1,715
COL0426,2022,84.4,76.8,90.8,4.8,13,82.1,82.2,79.5,1144
COL0426,2023,89.6,87.3,100,5.4,12,88.0,85.1,83.0,764
COL0426,2024,85.6,81.9,91.4,6.8,14,75.0,82.2,83.3,1149
COL0426,2025,85.8,84.7,100,7.1,11,84.7,86.6,92.1,943
COL0427,2021,95.9,93.3,100,1.6,10,100,96.0,100,81
COL0427,2022,98.2,98,100,1.9,11,100,96.7,94.4,72
COL0427,2023,98.0,98,100,0.9,9,100,98.5,91.7,202
COL0427,2024,97.3,98,100,1.3,9,100,95.5,91.2,255
COL0427,2025,97.1,98,100,2.5,10,100,94.9,91.7,333
COL0428,2021,71.9,64.7,73.1,13.0,19,60.2,66.3,73.2,1849
COL0428,2022,74.1,63.2,80.0,10.0,19,59.3,75.8,67.0,1803
COL0428,2023,73.7,62.9,73.5,10.8,19,57.2,73.0,70.0,1819
COL0428,2024,69.7,58.1,73.5,11.3,19,57.8,66.8,66.8,1893
COL0428,2025,75.0,55.3,73.4,12.1,19,54.5,67.2,68.4,1943
COL0429,2021,79.8,64.3,74.9,9.8,17,57.3,78.2,70.3,1763
COL0429,2022,80.0,68.9,87.5,9.9,15,62.5,82.0,77.0,1574
COL0429,2023,86.3,69.0,88.6,9.0,15,66.5,82.4,74.8,1496
COL0429,2024,84.1,72.7,91.4,9.5,15,69.9,76.9,70.9,1534
COL0429,2025,81.1,73.8,93.5,7.5,17,68.0,78.0,74.3,1502
COL0430,2021,98.4,96.6,100,1.6,10,100,100,91.6,105
COL0430,2022,99.5,97.3,100,1.4,8,100,100,95.7,37
COL0430,2023,93.9,98,100,3.0,8,100,100,97.3,117
COL0430,2024,97.1,95.0,100,1.8,9,100,100,100,50
COL0430,2025,98.4,95.5,100,0.4,8,100,100,91.1,51
COL0431,2021,88.5,79.0,92.2,6.9,12,88.3,85.2,90.5,995
COL0431,2022,89.2,85.0,94.3,7.1,14,90.5,84.3,82.5,1002
COL0431,2023,89.9,82.4,99.6,4.8,14,93.0,88.4,88.8,738
COL0431,2024,89.8,88.1,100,3.5,14,89.9,88.8,81.8,666
COL0431,2025,90.8,88.0,98.8,3.6,13,90.3,90.3,90.5,662
COL0432,2021,80.5,69.7,86.9,8.8,13,69.9,77.1,81.8,1461
COL0432,2022,82.1,77.4,96.9,5.9,13,77.1,85.4,86.0,1079
COL0432,2023,86.8,75.1,87.1,5.2,11,70.2,82.3,88.4,1116
COL0432,2024,84.4,76.7,91.4,8.4,15,76.1,83.2,80.1,1297
COL0432,2025,87.5,79.8,96.5,8.8,12,69.8,79.9,80.4,1401
COL0433,2021,90.2,87.8,98.7,3.5,13,95.8,86.4,86.7,619
COL0433,2022,91.9,91.8,100,2.9,11,97.5,90.3,87.0,426
COL0433,2023,88.2,80.0,96.6,4.2,11,91.5,86.3,78.7,851
COL0433,2024,85.5,92.8,100,4.1,13,99.6,89.7,81.4,674
COL0433,2025,87.1,88.0,100,4.1,14,98.7,93.0,89.7,618
COL0434,2021,93.1,87.3,100,1.1,11,85.1,92.6,87.5,533
COL0434,2022,90.4,88.7,100,2.2,9,89.2,93.2,86.5,452
COL0434,2023,98.4,94.4,100,0.6,8,97.2,98.0,97.6,39
COL0434,2024,91.0,89.9,100,2.6,9,95.8,90.7,90.3,508
COL0434,2025,96.0,94.4,100,2.8,10,94.1,91.8,86.1,508
COL0435,2021,83.6,73.9,93.0,10.4,15,70.1,76.4,75.8,1544
COL0435,2022,78.8,71.1,88.9,11.2,17,58.8,72.2,74.8,1712
COL0435,2023,80.1,71.9,82.3,11.0,16,62.3,80.7,76.5,1683
COL0435,2024,81.4,67.9,85.6,8.4,18,57.6,78.7,77.8,1636
COL0435,2025,78.4,68.6,83.3,8.2,18,62.9,76.7,75.3,1639
COL0436,2021,98.0,97.5,100,0.1,9,100,95.7,98.3,62
COL0436,2022,93.2,95.4,100,3.4,9,93.9,93.6,100,335
COL0436,2023,100,98,100,0.2,8,99.6,100,100,2
COL0436,2024,97.0,92.6,100,0.8,8,100,97.2,96.1,230
COL0436,2025,92.9,93.7,100,0,9,100,97.5,93.9,205
COL0437,2021,74.7,64.0,77.0,13.6,20,57.0,71.5,66.2,1910
COL0437,2022,78.7,70.0,79.9,10.0,19,61.6,75.8,69.8,1649
COL0437,2023,81.2,60.8,70.9,12.0,17,61.7,73.9,67.4,1856
COL0437,2024,75.8,70.4,81.9,10.0,17,67.0,75.0,78.3,1681
COL0437,2025,77.2,71.7,88.9,9.3,17,71.4,77.1,70.8,1629
COL0438,2021,86.0,88.5,100,4.9,13,97.6,89.9,91.6,566
COL0438,2022,87.6,82.4,92.4,6.3,14,89.8,90.5,89.3,927
COL0438,2023,89.7,88.6,100,5.2,13,88.9,89.0,88.1,672
COL0438,2024,85.9,89.3,100,4.6,11,89.3,87.7,84.1,822
COL0438,2025,87.2,85.2,100,4.9,13,97.2,92.5,84.3,668
COL0439,2021,88.2,84.8,100,4.5,12,91.6,93.0,91.4,540
COL0439,2022,86.5,82.0,95.8,4.7,13,88.2,84.1,88.6,805
COL0439,2023,90.6,83.1,95.9,5.0,14,97.7,88.2,83.3,806
COL0439,2024,91.0,80.4,97.9,6.3,13,87.4,85.6,84.5,936
COL0439,2025,88.3,81.2,98.2,3.9,14,92.0,82.3,81.8,822
COL0440,2021,94.1,90.3,100,0.9,8,99.7,91.4,89.2,330
COL0440,2022,94.2,95.6,100,0,9,95.1,100,98.2,42
COL0440,2023,99.3,97.3,100,0,8,100,95.2,100,24
COL0440,2024,99.0,98,100,1.0,8,100,95.5,93.8,106
COL0440,2025,96.5,98,100,0.9,9,100,95.9,95.6,60
COL0441,2021,78.5,66.2,73.9,13.8,18,63.1,67.7,69.6,1868
COL0441,2022,79.7,61.1,79.6,12.0,17,63.1,75.8,72.4,1763
COL0441,2023,77.7,60.7,74.0,10.0,19,67.8,71.9,76.3,1703
COL0441,2024,75.8,58.4,67.5,12.0,17,59.8,69.3,73.7,1882
COL0441,2025,76.0,69.3,82.4,9.6,17,61.3,74.4,67.5,1713
COL0442,2021,95.2,90.0,100,2.7,11,100,96.3,91.5,350
COL0442,2022,98.6,90.3,100,1.4,9,100,97.1,90.6,183
COL0442,2023,97.6,98.0,100,1.7,11,100,95.2,93.7,139
COL0442,2024,96.3,96.6,100,0.2,9,100,99.3,100,83
COL0442,2025,96.0,93.9,100,3.6,11,100,92.1,97.9,329
COL0443,2021,97.2,89.6,100,1.4,10,100,94.8,88.2,210
COL0443,2022,93.7,98,100,2.4,11,100,98.6,91.5,184
COL0443,2023,92.8,96.1,100,1.8,8,100,97.2,94.1,240
COL0443,2024,94.3,96.7,100,1.0,8,100,98.4,96.9,80
COL0443,2025,97.3,96.4,100,2.3,10,100,93.0,99.7,288
COL0444,2021,91.4,90.2,100,4.4,8,100,92.1,94.8,453
COL0444,2022,92.3,96.7,100,1.2,8,100,90.1,89.7,263
COL0444,2023,90.7,90.5,100,4.4,9,100,93.2,89.3,512
COL0444,2024,96.5,95.8,100,2.0,11,100,94.0,97.7,144
COL0444,2025,96.4,98,100,0,8,100,96.2,90.5,129
COL0445,2021,97.3,98,100,0.2,8,100,100,90.7,107
COL0445,2022,98.3,91.0,100,3.0,9,100,95.0,91.1,292
COL0445,2023,92.4,96.2,100,2.1,8,100,95.5,95.0,187
COL0445,2024,96.0,98,100,2.9,8,100,93.5,96.6,268
COL0445,2025,96.2,98,100,0,8,100,99.2,97.6,38
COL0446,2021,75.8,69.0,79.9,9.6,17,56.0,71.1,69.8,1739
COL0446,2022,79.0,69.2,87.2,11.2,19,53.7,76.4,76.7,1750
COL0446,2023,80.6,65.6,84.3,10.9,16,55.8,75.1,79.1,1729
COL0446,2024,77.6,71.1,82.7,10.9,16,67.5,76.2,78.6,1671
COL0446,2025,79.6,68.6,83.3,9.1,16,55.9,80.4,69.5,1700
COL0447,2021,91.7,91.4,100,4.8,12,100,92.8,90.5,412
COL0447,2022,90.8,89.2,100,5.3,9,100,88.9,88.3,509
COL0447,2023,93.6,88.3,100,1.8,9,98.9,90.0,95.9,400
COL0447,2024,95.5,92.4,100,1.5,10,100,95.3,97.7,292
COL0447,2025,97.8,97.1,100,0.0,8,100,97.9,91.5,66
COL0448,2021,95.9,90.3,100,2.0,11,100,92.2,90.6,319
COL0448,2022,93.0,94.0,100,0.8,8,100,95.5,98.4,220
COL0448,2023,94.4,96.0,100,0,10,100,100,100,75
COL0448,2024,94.2,97.4,100,0.5,9,100,97.2,91.1,71
COL0448,2025,97.8,98,100,2.0,8,100,100,99.0,167
COL0449,2021,94.8,93.6,100,3.3,11,87.2,93.6,90.2,447
COL0449,2022,89.8,89.1,100,6.1,13,86.4,86.1,88.8,845
COL0449,2023,84.9,86.4,100,6.1,10,84.1,85.8,85.8,965
COL0449,2024,91.2,92.7,100,2.9,9,91.8,92.6,95.5,404
COL0449,2025,86.6,88.0,100,5.7,13,88.5,86.7,83.2,891
COL0450,2021,73.9,64.4,81.0,9.5,18,59.8,75.5,70.2,1734
COL0450,2022,72.5,60.7,77.2,13.1,17,64.4,68.3,70.7,1862
COL0450,2023,79.0,61.8,80.2,11.4,16,67.0,73.3,72.6,1803
COL0450,2024,74.6,62.3,70.7,12.3,19,55.6,70.7,73.4,1901
COL0450,2025,75.0,67.5,79.1,12.3,17,67.8,73.7,66.7,1844
COL0451,2021,77.0,55.5,73.2,13.6,19,51.0,70.1,71.4,1920
COL0451,2022,72.3,63.2,76.9,11.1,19,58.1,72.1,65.1,1879
COL0451,2023,75.7,64.9,73.6,11.6,20,62.3,72.0,70.3,1841
COL0451,2024,79.0,62.3,72.4,11.2,18,62.4,74.6,65.0,1851
COL0451,2025,75.9,65.5,84.6,11.0,19,62.4,73.8,67.4,1821
COL0452,2021,86.6,78.1,92.5,7.3,13,72.9,82.7,82.0,1210
COL0452,2022,84.2,74.7,87.3,6.7,15,65.5,81.8,80.7,1283
COL0452,2023,79.2,78.4,92.1,8.4,14,68.7,81.1,81.7,1339
COL0452,2024,80.2,71.6,82.9,7.9,16,61.5,77.0,73.0,1564
COL0452,2025,79.9,67.6,80.7,9.5,15,70.1,81.3,75.4,1605
COL0453,2021,87.4,84.2,100,5.7,13,86.5,86.5,83.2,870
COL0453,2022,92.7,87.5,100,4.2,9,84.6,95.2,91.1,655
COL0453,2023,88.1,86.5,100,5.7,13,87.6,92.5,90.7,769
COL0453,2024,92.0,91.2,100,5.0,10,81.5,91.1,92.6,670
COL0453,2025,90.0,93.9,100,2.9,10,90.0,94.3,92.9,453
COL0454,2021,82.9,81.4,90.8,7.8,13,74.4,82.8,79.8,1259
COL0454,2022,88.1,84.4,100,7.4,15,79.5,84.3,85.9,1049
COL0454,2023,86.1,79.2,88.2,7.2,12,80.4,80.3,82.4,1228
COL0454,2024,83.9,81.3,100,4.9,13,78.5,83.8,86.9,1019
COL0454,2025,88.1,74.0,88.1,7.8,11,73.2,81.5,88.3,1368
COL0455,2021,87.0,79.4,93.8,6.1,14,78.2,86.5,76.3,1097
COL0455,2022,84.3,74.7,84.0,9.3,15,71.6,78.7,82.5,1385
COL0455,2023,86.5,73.2,90.8,8.1,14,70.1,81.9,82.8,1394
COL0455,2024,83.7,75.7,87.4,4.9,13,74.0,86.0,86.4,1148
COL0455,2025,82.3,75.6,89.8,9.4,15,70.4,79.1,77.2,1471
COL0456,2021,93.9,85.8,100,3.2,12,92.2,92.2,94.9,518
COL0456,2022,93.7,91.3,100,3.7,8,87.6,94.7,93.4,436
COL0456,2023,95.0,85.9,100,1.5,11,92.5,90.9,91.3,460
COL0456,2024,91.7,89.2,100,4.5,9,93.5,91.8,93.1,553
COL0456,2025,97.3,94.7,100,3.7,11,88.6,94.1,87.9,633
COL0457,2021,97.0,89.4,100,0.8,8,93.2,95.7,94.7,297
COL0457,2022,100,90.2,100,0.2,8,91.8,97.2,100,222
COL0457,2023,100,95.0,100,1.0,8,100,100,91.5,86
COL0457,2024,97.1,98,100,0,8,94.1,95.9,95.3,213
COL0457,2025,99.3,90.4,100,0.9,8,100,92.9,98.5,117
COL0458,2021,86.1,78.4,98.1,8.9,16,81.7,83.8,73.9,1251
COL0458,2022,82.6,66.9,80.6,10.7,17,71.6,74.2,79.6,1609
COL0458,2023,83.9,79.7,90.7,6.7,16,82.1,80.4,81.3,1167
COL0458,2024,82.4,67.3,81.1,7.8,17,69.3,76.9,70.5,1586
COL0458,2025,84.1,71.3,87.8,8.2,16,75.0,77.3,81.2,1476
COL0459,2021,88.8,86.0,100,4.8,11,79.5,89.6,85.5,818
COL0459,2022,89.0,92.0,100,3.5,12,91.3,87.9,85.3,547
COL0459,2023,94.5,89.3,100,1.2,10,96.8,96.5,86.9,336
COL0459,2024,92.1,88.6,100,1.6,9,91.7,96.4,95.7,368
COL0459,2025,94.5,89.0,100,2.2,9,92.7,96.8,93.2,423
COL0460,2021,86.2,82.1,99.4,6.3,12,84.0,84.8,81.6,996
COL0460,2022,87.9,78.2,95.9,6.8,13,86.7,87.5,76.4,1062
COL0460,2023,82.3,81.8,96.2,6.1,14,89.4,86.5,86.5,931
COL0460,2024,87.9,84.8,94.8,5.0,14,84.9,80.6,79.7,1012
COL0460,2025,88.4,92.8,100,3.2,13,98.5,91.2,90.2,499
COL0461,2021,84.7,69.9,86.1,8.0,15,71.5,79.3,72.4,1436
COL0461,2022,82.7,71.0,84.4,8.8,16,67.1,77.1,73.0,1541
COL0461,2023,81.0,71.1,80.1,10.4,15,65.2,78.4,76.5,1619
COL0461,2024,77.0,63.5,77.7,8.5,18,57.9,71.6,77.3,1701
COL0461,2025,85.0,72.7,89.3,6.8,16,71.8,77.1,75.6,1392
COL0462,2021,75.7,66.8,76.6,12.3,19,50.2,76.0,66.4,1875
COL0462,2022,78.4,60.0,67.9,10.7,17,51.7,72.6,72.3,1889
COL0462,2023,73.9,63.8,78.4,11.5,17,50.2,69.9,72.9,1861
COL0462,2024,73.9,60.3,74.4,12.4,21,54.5,65.5,62.7,1918
COL0462,2025,70.0,63.1,78.3,14.1,20,53.4,65.9,68.0,1946
COL0463,2021,93.6,93.3,100,1.2,8,90.5,94.1,94.8,285
COL0463,2022,95.2,88.0,100,4.6,12,85.2,92.1,92.0,570
COL0463,2023,97.3,90.0,100,2.5,9,89.0,93.4,92.3,503
COL0463,2024,90.5,91.5,100,4.6,11,91.0,87.0,89.2,693
COL0463,2025,95.0,89.9,100,2.1,10,85.6,95.1,93.1,533
COL0464,2021,85.4,83.3,96.3,3.9,13,84.6,87.9,84.3,787
COL0464,2022,92.9,84.6,100,3.7,10,78.8,88.4,81.1,788
COL0464,2023,91.5,89.3,100,3.9,9,89.4,90.9,88.2,609
COL0464,2024,91.2,84.8,100,4.7,12,82.1,92.6,89.6,795
COL0464,2025,96.8,85.5,100,0.6,12,85.3,96.0,87.5,592
COL0465,2021,90.7,85.4,100,2.3,10,85.0,96.2,95.1,534
COL0465,2022,91.7,89.5,100,4.5,10,83.3,90.0,88.3,705
COL0465,2023,91.5,86.7,100,1.9,11,84.2,93.4,91.8,582
COL0465,2024,90.5,87.9,100,5.9,12,81.0,86.1,87.7,819
COL0465,2025,86.8,83.2,94.5,4.0,12,90.7,89.1,94.0,766
COL0466,2021,87.5,75.5,84.4,5.9,15,78.7,84.5,78.8,1187
COL0466,2022,82.8,82.6,96.9,8.0,13,79.9,84.5,81.6,1186
COL0466,2023,85.2,81.9,98.5,7.7,15,82.7,79.0,80.1,1185
COL0466,2024,85.3,77.2,89.1,7.7,16,81.5,76.9,73.8,1314
COL0466,2025,79.7,80.8,99.6,6.4,16,81.3,78.3,76.8,1193
COL0467,2021,96.4,91.1,100,0,10,100,96.1,90.1,125
COL0467,2022,99.1,98,100,0,8,100,100,94.1,3
COL0467,2023,95.0,98,100,1.4,9,100,100,90.6,161
COL0467,2024,93.9,98,100,0.1,8,100,100,92.1,111
COL0467,2025,96.8,93.6,100,1.5,9,100,99.0,96.5,93
COL0468,2021,83.4,78.1,94.9,8.3,17,71.7,78.8,74.2,1341
COL0468,2022,86.7,77.8,91.7,5.4,14,64.9,84.0,83.8,1220
COL0468,2023,83.3,73.4,86.1,9.7,15,71.5,78.9,81.9,1516
COL0468,2024,80.9,73.7,86.3,9.7,16,73.2,80.4,79.0,1540
COL0468,2025,88.0,81.3,92.8,4.4,14,67.7,85.1,82.2,1140
COL0469,2021,88.0,82.3,94.7,6.0,12,79.1,81.7,87.0,989
COL0469,2022,85.5,82.4,96.0,8.1,12,79.8,80.7,83.2,1205
COL0469,2023,86.5,77.4,92.5,4.9,14,79.4,82.8,88.2,1024
COL0469,2024,87.3,81.5,97.5,4.5,11,83.5,89.6,90.5,794
COL0469,2025,82.9,80.2,90.1,8.6,15,75.8,82.4,79.7,1395
COL0470,2021,86.4,78.5,98.9,4.9,13,74.8,86.3,87.2,902
COL0470,2022,88.3,72.3,86.8,6.2,16,71.2,85.5,77.1,1317
COL0470,2023,77.6,70.8,79.5,8.3,16,65.7,75.8,79.8,1611
COL0470,2024,84.6,78.8,94.6,9.7,16,75.2,77.1,85.5,1332
COL0470,2025,83.9,71.4,88.5,6.2,13,67.6,77.7,76.3,1431
COL0471,2021,84.2,72.8,89.5,8.7,16,73.8,77.9,74.1,1405
COL0471,2022,78.4,73.4,92.5,8.2,16,71.0,78.2,71.2,1481
COL0471,2023,81.3,77.2,95.1,10.5,17,74.7,76.3,79.4,1420
COL0471,2024,78.0,65.7,75.2,10.9,16,74.0,73.0,70.8,1757
COL0471,2025,82.1,66.4,86.1,10.6,18,74.0,76.0,79.7,1636
COL0472,2021,86.3,87.4,100,3.4,10,81.4,85.5,92.0,782
COL0472,2022,93.2,90.0,100,1.8,10,87.0,90.8,94.1,504
COL0472,2023,91.8,89.8,100,4.0,11,81.7,91.9,90.8,636
COL0472,2024,91.0,85.8,100,4.6,13,86.7,90.7,90.9,646
COL0472,2025,87.8,83.8,100,3.7,13,81.2,83.6,84.0,876
COL0473,2021,91.8,84.7,98.8,4.9,11,85.7,86.9,93.4,662
COL0473,2022,90.0,80.9,98.8,3.6,12,81.9,86.3,85.7,753
COL0473,2023,89.3,86.9,98.4,4.8,11,81.8,84.2,81.6,955
COL0473,2024,92.7,90.0,99.7,4.0,11,90.5,85.7,85.1,642
COL0473,2025,93.4,86.1,100,3.5,13,82.4,92.9,85.6,799
COL0474,2021,95.8,94.4,100,2.6,8,100,94.4,94.8,160
COL0474,2022,95.7,98.0,100,3.2,9,99.3,91.3,99.1,308
COL0474,2023,95.2,97.0,100,1.6,9,100,99.0,91.0,104
COL0474,2024,98.3,91.4,100,1.2,10,100,96.1,98.9,243
COL0474,2025,94.9,93.4,100,0,8,95.7,100,92.6,148
COL0475,2021,87.1,79.1,88.4,4.0,13,79.0,87.2,78.9,950
COL0475,2022,86.2,85.3,99.7,7.9,11,82.1,84.3,90.1,1054
COL0475,2023,89.9,78.8,92.6,5.1,11,74.2,87.1,84.4,1043
COL0475,2024,89.2,79.6,93.7,7.4,14,83.1,83.1,81.8,1121
COL0475,2025,90.4,83.6,95.3,4.9,9,87.9,90.9,94.4,743
COL0476,2021,85.3,72.6,87.7,6.7,17,66.0,79.4,83.5,1338
COL0476,2022,83.6,74.4,91.3,5.1,15,78.9,84.9,77.7,1137
COL0476,2023,83.1,78.8,97.3,9.0,16,73.5,78.9,77.3,1354
COL0476,2024,90.1,77.2,91.5,3.7,12,74.4,87.8,78.3,1055
COL0476,2025,85.8,80.0,92.2,8.2,15,77.4,82.5,89.2,1216
COL0477,2021,94.1,86.8,100,3.6,11,90.3,90.6,91.5,487
COL0477,2022,96.5,87.8,100,0.7,9,86.6,97.4,98.0,261
COL0477,2023,94.4,90.9,100,0.2,9,96.8,99.5,95.9,131
COL0477,2024,94.6,89.6,100,2.4,9,90.9,98.0,97.3,364
COL0477,2025,91.5,96.5,100,4.3,9,96.3,92.3,98.5,434
COL0478,2021,85.2,74.6,94.3,8.4,13,69.5,77.6,79.2,1342
COL0478,2022,83.8,67.0,76.5,7.2,14,64.2,79.0,76.8,1579
COL0478,2023,81.3,71.2,85.3,8.6,16,65.7,82.5,73.2,1495
COL0478,2024,83.8,77.2,89.2,9.0,15,71.7,79.4,78.9,1416
COL0478,2025,86.1,72.0,86.6,7.0,15,67.8,81.5,73.5,1509
COL0479,2021,82.2,64.6,73.5,10.8,14,62.4,73.9,81.2,1685
COL0479,2022,77.5,73.2,92.0,10.7,17,66.5,72.3,70.8,1655
COL0479,2023,78.9,69.6,83.3,10.1,16,68.6,81.6,79.2,1610
COL0479,2024,80.0,69.5,85.8,7.5,18,61.1,81.3,80.9,1506
COL0479,2025,81.2,64.7,79.3,8.9,16,58.2,72.9,78.8,1715
COL0480,2021,93.4,89.9,100,3.2,12,100,87.3,90.9,377
COL0480,2022,91.4,93.3,100,3.9,10,95.9,95.1,83.6,551
COL0480,2023,92.3,87.4,100,4.0,10,98.7,88.0,89.2,550
COL0480,2024,95.7,96.1,100,0.6,9,100,98.1,96.0,114
COL0480,2025,96.8,91.6,100,4.2,8,100,91.0,95.5,447
COL0481,2021,91.2,87.8,97.3,6.2,11,86.6,86.9,91.2,709
COL0481,2022,88.3,88.0,100,4.8,10,87.4,89.6,85.3,761
COL0481,2023,87.4,88.4,100,4.1,12,83.4,84.8,92.3,681
COL0481,2024,85.4,89.1,100,6.4,11,86.0,90.7,83.9,957
COL0481,2025,92.3,82.2,92.0,5.0,13,88.6,85.9,83.8,964
COL0482,2021,71.4,54.1,72.3,14.6,18,53.7,68.1,61.7,1972
COL0482,2022,70.4,58.2,69.7,11.6,20,55.1,64.6,71.9,1906
COL0482,2023,75.2,63.3,78.9,12.0,19,53.2,66.0,73.9,1889
COL0482,2024,71.5,57.1,70.2,13.0,18,49.4,70.2,63.7,1961
COL0482,2025,77.1,65.2,84.1,12.6,18,54.7,75.6,64.7,1865
COL0483,2021,96.8,92.3,100,3.5,12,95.6,95.2,90.1,396
COL0483,2022,88.8,93.1,100,3.6,13,100,85.8,90.5,506
COL0483,2023,92.3,89.7,100,2.0,12,100,88.7,86.1,485
COL0483,2024,91.0,89.0,99.7,5.6,13,93.2,86.7,88.8,715
COL0483,2025,91.1,83.6,98.7,2.6,13,93.4,90.7,90.6,565
COL0484,2021,94.1,94.3,100,1.9,10,89.9,92.8,89.8,444
COL0484,2022,88.5,90.8,100,3.7,10,90.0,87.7,92.0,578
COL0484,2023,95.0,91.4,100,1.7,8,95.1,93.3,97.5,276
COL0484,2024,98.3,94.1,100,0.6,11,96.3,96.1,89.9,173
COL0484,2025,89.8,93.9,100,2.3,10,93.6,88.0,85.1,591
COL0485,2021,71.7,51.7,62.0,13.0,20,39.7,63.5,64.5,1982
COL0485,2022,71.7,55.8,64.7,15.8,20,48.3,63.3,68.4,1984
COL0485,2023,72.0,58.1,73.6,14.4,21,47.0,65.2,65.7,1974
COL0485,2024,68.5,60.3,73.2,13.4,20,46.7,66.7,68.7,1955
COL0485,2025,73.9,62.6,79.8,11.0,19,49.2,69.2,64.6,1913
COL0486,2021,76.3,72.5,91.2,12.3,17,69.3,70.8,73.5,1653
COL0486,2022,78.9,62.6,72.5,10.4,18,70.1,70.2,74.2,1746
COL0486,2023,81.3,69.6,86.4,10.9,18,70.0,75.2,69.9,1665
COL0486,2024,81.1,71.9,90.6,9.3,18,73.8,77.2,68.8,1495
COL0486,2025,74.6,66.6,75.1,13.2,16,61.4,74.4,66.8,1852
COL0487,2021,86.6,84.2,96.3,6.5,14,91.1,89.1,84.8,860
COL0487,2022,87.8,78.9,88.4,7.6,11,89.5,84.6,87.4,1050
COL0487,2023,84.2,88.0,100,4.1,15,86.4,88.1,85.8,805
COL0487,2024,86.6,81.6,98.1,4.4,11,91.7,86.5,81.9,803
COL0487,2025,90.2,88.7,98.8,4.6,14,91.9,85.7,89.7,701
COL0488,2021,90.8,96.6,100,5.1,11,100,88.8,90.9,448
COL0488,2022,98.8,97.2,100,2.1,9,100,99.7,97.2,80
COL0488,2023,97.2,94.8,100,2.2,9,100,96.2,93.7,177
COL0488,2024,94.7,98,100,2.0,8,100,97.1,100,138
COL0488,2025,96.1,97.7,100,0,9,100,95.0,98.3,31
COL0489,2021,91.0,82.7,96.8,5.3,11,79.6,83.6,88.8,886
COL0489,2022,92.3,83.5,96.1,3.6,12,76.3,89.8,89.1,797
COL0489,2023,84.5,78.4,92.6,7.2,13,76.0,83.3,86.7,1195
COL0489,2024,85.7,84.9,100,4.1,13,86.1,86.3,86.6,792
COL0489,2025,88.9,83.4,100,7.1,13,74.9,85.5,86.0,1177
COL0490,2021,92.6,91.4,100,3.7,10,91.1,98.2,98.6,363
COL0490,2022,93.2,91.1,100,2.4,8,100,96.8,94.6,229
COL0490,2023,95.4,95.9,100,1.8,8,93.2,92.7,98.8,284
COL0490,2024,97.3,98,100,0.7,9,100,98.4,99.3,101
COL0490,2025,93.4,96.2,100,0,8,98.5,95.3,91.1,92
COL0491,2021,79.3,66.4,80.5,8.5,16,64.1,73.8,79.0,1557
COL0491,2022,76.6,66.7,81.4,11.3,17,63.9,74.7,77.2,1710
COL0491,2023,80.5,72.3,81.3,11.0,14,65.2,80.7,78.7,1574
COL0491,2024,76.7,68.8,86.7,8.7,17,61.2,74.2,80.6,1639
COL0491,2025,77.0,74.0,91.8,7.7,16,70.4,76.2,78.6,1429
COL0492,2021,80.2,72.7,86.0,9.9,15,72.6,82.1,79.5,1515
COL0492,2022,81.6,71.3,81.1,6.2,15,67.9,80.4,82.2,1381
COL0492,2023,79.8,77.7,97.8,9.7,13,69.9,78.6,76.8,1405
COL0492,2024,83.3,76.3,86.6,6.3,12,81.5,84.2,83.9,1195
COL0492,2025,84.8,77.7,94.2,5.0,13,71.6,82.4,77.6,1274
COL0493,2021,82.9,73.7,83.0,4.9,12,70.5,82.6,80.5,1292
COL0493,2022,85.4,83.0,99.5,4.7,12,84.2,86.0,84.1,868
COL0493,2023,85.5,80.8,92.4,5.5,15,72.8,81.2,83.6,1165
COL0493,2024,84.9,86.8,99.4,4.2,13,84.4,86.5,90.3,727
COL0493,2025,87.4,79.8,92.8,7.2,14,78.8,83.9,87.1,1201
COL0494,2021,82.9,74.2,92.9,7.8,16,68.1,75.9,71.8,1474
COL0494,2022,85.4,68.7,83.3,6.0,13,63.7,82.1,74.9,1458
COL0494,2023,79.2,73.6,90.0,9.8,16,65.6,82.1,73.3,1571
COL0494,2024,86.5,72.1,89.8,6.7,15,66.5,78.8,77.6,1356
COL0494,2025,87.4,74.3,94.1,8.0,12,70.2,82.8,76.6,1383
COL0495,2021,95.2,91.7,100,3.5,12,100,91.5,86.5,380
COL0495,2022,90.5,88.0,97.9,1.9,9,100,89.4,95.2,358
COL0495,2023,89.1,88.0,100,4.8,10,96.1,93.6,82.8,644
COL0495,2024,85.7,83.2,100,5.0,12,99.0,84.0,91.1,791
COL0495,2025,92.0,86.7,100,2.9,11,95.1,89.3,87.8,571
COL0496,2021,86.3,81.6,92.4,4.8,14,74.1,83.9,86.9,986
COL0496,2022,85.6,83.6,99.7,7.3,12,74.9,84.0,89.8,1084
