college_id,branch,district,year,applications,sanctioned_seats,filled_seats,vacant_seats,cutoff_percentile,placement_rate,graduation_rate,filled_seats_next_year
COL0390,BE Computer Engineering,Nashik,2021,384,100,91,9,98.86,94.4,100.0,90
COL0390,BE Computer Engineering,Nashik,2022,386,100,90,10,99.48,92.4,100.0,81
COL0390,BE Computer Engineering,Nashik,2023,352,90,81,9,98.25,91.5,100.0,85
COL0390,BE Computer Engineering,Nashik,2024,387,90,85,5,99.13,98.0,100.0,85
COL0391,MBBS,Mumbai Suburban,2021,540,210,171,39,98.42,86.5,100.0,171
COL0391,MBBS,Mumbai Suburban,2022,538,210,171,39,96.44,84.6,100.0,168
COL0391,MBBS,Mumbai Suburban,2023,528,200,168,32,97.24,83.9,100.0,162
COL0391,MBBS,Mumbai Suburban,2024,566,200,162,38,97.12,84.9,97.2,198
COL0392,MBA,Nagpur,2021,155,50,43,7,82.52,83.7,96.4,42
COL0392,MBA,Nagpur,2022,146,50,42,8,82.46,83.8,100.0,41
COL0392,MBA,Nagpur,2023,148,50,41,9,81.13,91.6,100.0,40
COL0392,MBA,Nagpur,2024,151,50,40,10,85.13,85.4,100.0,43
COL0393,BCom,Wardha,2021,365,200,136,64,47.38,70.4,89.6,141
COL0393,BCom,Wardha,2022,360,210,141,69,52.35,72.6,84.6,136
COL0393,BCom,Wardha,2023,356,200,136,64,50.51,72.6,80.7,158
COL0393,BCom,Wardha,2024,420,220,158,62,51.17,70.7,87.4,144
COL0394,D.Pharm,Nagpur,2021,238,80,64,16,79.52,98.0,100.0,68
COL0394,D.Pharm,Nagpur,2022,258,80,68,12,82.21,93.4,100.0,63
COL0394,D.Pharm,Nagpur,2023,235,70,63,7,80.98,92.7,100.0,76
COL0394,D.Pharm,Nagpur,2024,295,90,76,14,80.35,98.0,100.0,77
COL0395,BCom,Ratnagiri,2021,436,210,154,56,52.71,79.8,97.2,142
COL0395,BCom,Ratnagiri,2022,397,200,142,58,57.04,80.5,99.1,151
COL0395,BCom,Ratnagiri,2023,444,200,151,49,55.82,75.8,94.1,156
COL0395,BCom,Ratnagiri,2024,482,200,156,44,55.68,82.7,100.0,167
COL0396,LLB,Thane,2021,277,80,67,13,87.54,90.3,100.0,73
COL0396,LLB,Thane,2022,302,80,73,7,88.82,98.0,100.0,62
COL0396,LLB,Thane,2023,259,70,62,8,90.42,97.6,100.0,67
COL0396,LLB,Thane,2024,290,70,67,3,86.78,90.1,100.0,76
COL0397,LLB,Bhandara,2021,234,80,68,12,82.77,86.2,95.9,66
COL0397,LLB,Bhandara,2022,234,80,66,14,80.14,85.3,100.0,65
COL0397,LLB,Bhandara,2023,242,80,65,15,79.45,87.8,100.0,77
COL0397,LLB,Bhandara,2024,287,90,77,13,80.5,87.6,100.0,79
COL0398,BCom,Parbhani,2021,393,180,139,41,53.01,72.9,89.4,150
COL0398,BCom,Parbhani,2022,455,190,150,40,56.47,63.5,83.1,135
COL0398,BCom,Parbhani,2023,423,170,135,35,53.36,68.8,87.3,147
COL0398,BCom,Parbhani,2024,439,180,147,33,53.41,68.8,77.4,140
COL0399,Diploma in Civil Engineering,Nagpur,2021,242,80,67,13,72.06,90.8,100.0,70
COL0399,Diploma in Civil Engineering,Nagpur,2022,255,80,70,10,74.04,89.7,100.0,64
COL0399,Diploma in Civil Engineering,Nagpur,2023,232,80,64,16,72.89,92.0,100.0,71
COL0399,Diploma in Civil Engineering,Nagpur,2024,263,80,71,9,74.34,85.4,99.1,61
COL0400,MBA,Pune,2021,59,50,31,19,54.16,55.2,63.9,33
COL0400,MBA,Pune,2022,64,50,33,17,54.02,57.2,70.1,35
COL0400,MBA,Pune,2023,74,50,35,15,55.87,49.8,60.3,42
COL0400,MBA,Pune,2024,88,60,42,18,54.47,58.3,71.8,34
COL0401,B.Sc Nursing,Raigad,2021,261,80,69,11,71.63,95.6,100.0,70
COL0401,B.Sc Nursing,Raigad,2022,275,80,70,10,72.09,86.5,100.0,69
COL0401,B.Sc Nursing,Raigad,2023,278,80,69,11,74.88,94.1,100.0,76
COL0401,B.Sc Nursing,Raigad,2024,292,90,76,14,75.85,97.6,100.0,61
COL0402,BBA,Mumbai Suburban,2021,310,100,84,16,87.53,88.5,100.0,83
COL0402,BBA,Mumbai Suburban,2022,320,100,83,17,89.05,97.6,100.0,90
COL0402,BBA,Mumbai Suburban,2023,347,100,90,10,86.07,95.6,100.0,81
COL0402,BBA,Mumbai Suburban,2024,327,90,81,9,90.84,86.2,97.0,81
COL0403,MBBS,Mumbai City,2021,386,130,107,23,97.52,82.6,94.8,123
COL0403,MBBS,Mumbai City,2022,469,140,123,17,99.72,87.4,100.0,115
COL0403,MBBS,Mumbai City,2023,427,140,115,25,99.88,84.7,100.0,113
COL0403,MBBS,Mumbai City,2024,457,130,113,17,99.95,90.2,100.0,131
COL0404,BE Mechanical Engineering,Raigad,2021,95,60,41,19,74.26,77.4,91.9,40
COL0404,BE Mechanical Engineering,Raigad,2022,91,60,40,20,75.53,77.6,87.7,39
COL0404,BE Mechanical Engineering,Raigad,2023,96,60,39,21,76.04,72.7,88.2,44
COL0404,BE Mechanical Engineering,Raigad,2024,109,60,44,16,74.45,81.7,100.0,47
COL0405,B.Ed,Buldhana,2021,138,40,35,5,77.57,96.3,100.0,36
COL0405,B.Ed,Buldhana,2022,139,40,36,4,79.57,90.2,100.0,36
COL0405,B.Ed,Buldhana,2023,147,40,36,4,77.36,88.7,100.0,35
COL0405,B.Ed,Buldhana,2024,143,40,35,5,79.59,92.7,100.0,37
COL0406,B.Tech Agricultural Engineering,Bhandara,2021,99,50,36,14,65.34,82.6,100.0,39
COL0406,B.Tech Agricultural Engineering,Bhandara,2022,118,50,39,11,63.58,78.1,94.7,39
COL0406,B.Tech Agricultural Engineering,Bhandara,2023,112,50,39,11,66.16,84.2,96.5,39
COL0406,B.Tech Agricultural Engineering,Bhandara,2024,123,50,39,11,63.55,80.2,99.1,37
COL0407,BCom,Ahmednagar,2021,1035,310,261,49,70.66,98.0,100.0,275
COL0407,BCom,Ahmednagar,2022,1040,320,275,45,69.21,98.0,100.0,258
COL0407,BCom,Ahmednagar,2023,1024,300,258,42,71.47,93.2,100.0,305
COL0407,BCom,Ahmednagar,2024,1201,330,305,25,68.7,95.2,100.0,313
COL0408,BE Electrical Engineering,Latur,2021,129,60,42,18,82.31,84.6,100.0,43
COL0408,BE Electrical Engineering,Latur,2022,135,60,43,17,82.49,90.0,100.0,44
COL0408,BE Electrical Engineering,Latur,2023,130,60,44,16,82.47,83.6,93.0,48
COL0408,BE Electrical Engineering,Latur,2024,143,60,48,12,82.75,86.7,100.0,49
COL0409,BA,Mumbai Suburban,2021,313,100,83,17,68.28,82.2,99.1,90
COL0409,BA,Mumbai Suburban,2022,355,100,90,10,68.33,91.6,100.0,81
COL0409,BA,Mumbai Suburban,2023,315,90,81,9,68.78,89.8,100.0,93
COL0409,BA,Mumbai Suburban,2024,374,100,93,7,65.11,94.2,100.0,79
COL0410,BSc Mathematics,Palghar,2021,199,80,65,15,63.29,97.0,100.0,61
COL0410,BSc Mathematics,Palghar,2022,191,80,61,19,61.88,87.0,99.8,62
COL0410,BSc Mathematics,Palghar,2023,203,80,62,18,61.01,87.1,100.0,58
COL0410,BSc Mathematics,Palghar,2024,186,70,58,12,61.8,89.7,100.0,60
COL0411,BA,Beed,2021,1558,540,442,98,61.37,92.9,100.0,490
COL0411,BA,Beed,2022,1697,570,490,80,63.23,93.8,100.0,396
COL0411,BA,Beed,2023,1468,500,396,104,60.17,91.6,100.0,464
COL0411,BA,Beed,2024,1734,550,464,86,63.72,91.8,100.0,463
COL0412,MBA,Palghar,2021,129,50,41,9,76.61,71.5,88.2,39
COL0412,MBA,Palghar,2022,127,50,39,11,76.89,71.3,82.5,41
COL0412,MBA,Palghar,2023,132,50,41,9,80.23,69.4,78.1,40
COL0412,MBA,Palghar,2024,135,50,40,10,77.11,80.0,90.7,33
COL0413,LLB,Mumbai Suburban,2021,134,100,67,33,59.6,66.2,81.8,69
COL0413,LLB,Mumbai Suburban,2022,157,100,69,31,58.3,64.5,82.8,66
COL0413,LLB,Mumbai Suburban,2023,150,100,66,34,56.56,63.5,75.6,65
COL0413,LLB,Mumbai Suburban,2024,144,90,65,25,58.54,63.1,81.5,60
COL0414,BA,Akola,2021,592,180,158,22,63.88,92.7,100.0,154
COL0414,BA,Akola,2022,579,190,154,36,63.58,86.1,96.0,156
COL0414,BA,Akola,2023,593,180,156,24,67.78,94.6,100.0,144
COL0414,BA,Akola,2024,544,170,144,26,67.04,93.4,100.0,186
COL0415,BSc Computer Science,Mumbai Suburban,2021,180,170,102,68,44.01,75.8,87.2,105
COL0415,BSc Computer Science,Mumbai Suburban,2022,172,170,105,65,43.1,74.6,89.3,111
COL0415,BSc Computer Science,Mumbai Suburban,2023,208,180,111,69,40.62,80.6,100.0,105
COL0415,BSc Computer Science,Mumbai Suburban,2024,183,180,105,75,40.33,78.5,97.0,95
COL0416,Diploma in Electrical Engineering,Beed,2021,159,80,59,21,57.24,71.5,89.1,55
COL0416,Diploma in Electrical Engineering,Beed,2022,151,80,55,25,57.79,73.6,93.1,54
COL0416,Diploma in Electrical Engineering,Beed,2023,145,80,54,26,59.98,74.4,89.9,58
COL0416,Diploma in Electrical Engineering,Beed,2024,152,80,58,22,60.22,76.2,91.2,79
COL0417,BE Civil Engineering,Nagpur,2021,163,60,48,12,92.29,95.2,100.0,52
COL0417,BE Civil Engineering,Nagpur,2022,189,60,52,8,92.51,95.3,100.0,49
COL0417,BE Civil Engineering,Nagpur,2023,171,60,49,11,95.01,97.7,100.0,61
COL0417,BE Civil Engineering,Nagpur,2024,218,70,61,9,91.34,94.8,100.0,52
COL0418,BE Computer Engineering,Solapur,2021,283,130,102,28,81.2,72.4,88.0,101
COL0418,BE Computer Engineering,Solapur,2022,306,140,101,39,81.51,77.7,92.8,92
COL0418,BE Computer Engineering,Solapur,2023,276,120,92,28,81.85,76.9,85.7,102
COL0418,BE Computer Engineering,Solapur,2024,315,130,102,28,86.59,75.8,85.2,90
COL0419,BA,Mumbai City,2021,206,170,108,62,43.54,66.6,76.5,113
COL0419,BA,Mumbai City,2022,219,170,113,57,43.33,66.8,83.1,100
COL0419,BA,Mumbai City,2023,216,160,100,60,43.08,70.2,83.7,125
COL0419,BA,Mumbai City,2024,266,190,125,65,40.86,60.8,75.3,110
COL0420,Diploma in Mechanical Engineering,Solapur,2021,88,50,35,15,57.06,66.1,82.1,36
COL0420,Diploma in Mechanical Engineering,Solapur,2022,92,50,36,14,57.5,72.1,88.9,37
COL0420,Diploma in Mechanical Engineering,Solapur,2023,105,50,37,13,56.1,63.5,79.4,39
COL0420,Diploma in Mechanical Engineering,Solapur,2024,110,50,39,11,60.0,62.8,79.2,38
COL0421,Diploma in Civil Engineering,Satara,2021,302,100,79,21,75.0,91.2,100.0,83
COL0421,Diploma in Civil Engineering,Satara,2022,326,100,83,17,75.11,94.8,100.0,86
COL0421,Diploma in Civil Engineering,Satara,2023,347,100,86,14,76.14,91.9,100.0,82
COL0421,Diploma in Civil Engineering,Satara,2024,325,90,82,8,75.35,88.8,99.9,94
COL0422,B.Pharm,Mumbai Suburban,2021,111,80,52,28,59.5,59.8,75.5,55
COL0422,B.Pharm,Mumbai Suburban,2022,114,80,55,25,56.38,63.1,81.7,44
COL0422,B.Pharm,Mumbai Suburban,2023,86,70,44,26,60.42,62.5,70.3,60
COL0422,B.Pharm,Mumbai Suburban,2024,125,90,60,30,60.12,67.0,83.8,53
COL0423,BA,Chhatrapati Sambhajinagar,2021,1019,280,239,41,65.53,98.0,100.0,239
COL0423,BA,Chhatrapati Sambhajinagar,2022,1019,270,239,31,69.5,97.5,100.0,251
COL0423,BA,Chhatrapati Sambhajinagar,2023,1117,260,251,9,69.46,91.0,100.0,289
COL0423,BA,Chhatrapati Sambhajinagar,2024,1284,320,289,31,70.91,93.6,100.0,328
COL0424,BCom,Mumbai Suburban,2021,459,130,111,19,67.23,84.9,98.1,120
COL0424,BCom,Mumbai Suburban,2022,487,130,120,10,68.03,87.7,100.0,125
COL0424,BCom,Mumbai Suburban,2023,537,140,125,15,68.88,86.5,98.5,114
COL0424,BCom,Mumbai Suburban,2024,487,120,114,6,66.59,85.3,100.0,155
COL0425,BE Computer Engineering,Ratnagiri,2021,179,150,98,52,67.18,68.5,82.5,89
COL0425,BE Computer Engineering,Ratnagiri,2022,175,150,89,61,69.77,70.1,79.8,93
COL0425,BE Computer Engineering,Ratnagiri,2023,180,150,93,57,70.84,71.8,89.8,111
COL0425,BE Computer Engineering,Ratnagiri,2024,238,170,111,59,67.07,65.6,76.1,126
COL0426,BCom,Ahmednagar,2021,445,130,109,21,68.85,80.3,100.0,119
COL0426,BCom,Ahmednagar,2022,488,130,119,11,70.35,76.8,90.8,112
COL0426,BCom,Ahmednagar,2023,452,130,112,18,66.95,87.3,100.0,106
COL0426,BCom,Ahmednagar,2024,463,120,106,14,68.28,81.9,91.4,111
COL0427,BE Computer Engineering,Nashik,2021,189,60,49,11,94.54,93.3,100.0,53
COL0427,BE Computer Engineering,Nashik,2022,198,60,53,7,98.39,98.0,100.0,55
COL0427,BE Computer Engineering,Nashik,2023,211,60,55,5,97.95,98.0,100.0,53
COL0427,BE Computer Engineering,Nashik,2024,209,60,53,7,99.49,98.0,100.0,44
COL0428,BE Electronics & Telecommunication,Sangli,2021,103,80,50,30,71.51,64.7,73.1,54
COL0428,BE Electronics & Telecommunication,Sangli,2022,116,80,54,26,69.07,63.2,80.0,52
COL0428,BE Electronics & Telecommunication,Sangli,2023,106,80,52,28,68.33,62.9,73.5,53
COL0428,BE Electronics & Telecommunication,Sangli,2024,112,80,53,27,70.86,58.1,73.5,72
COL0429,LLB,Thane,2021,133,80,53,27,63.98,64.3,74.9,60
COL0429,LLB,Thane,2022,164,80,60,20,68.21,68.9,87.5,67
COL0429,LLB,Thane,2023,171,90,67,23,64.68,69.0,88.6,57
COL0429,LLB,Thane,2024,152,80,57,23,64.96,72.7,91.4,67
COL0430,BE Mechanical Engineering,Nandurbar,2021,210,60,51,9,99.95,96.6,100.0,53
COL0430,BE Mechanical Engineering,Nandurbar,2022,225,60,53,7,99.95,97.3,100.0,53
COL0430,BE Mechanical Engineering,Nandurbar,2023,223,60,53,7,99.95,98.0,100.0,57
COL0430,BE Mechanical Engineering,Nandurbar,2024,247,60,57,3,99.95,95.0,100.0,54
COL0431,BE Computer Engineering,Amravati,2021,233,110,79,31,84.95,79.0,92.2,85
COL0431,BE Computer Engineering,Amravati,2022,261,110,85,25,83.33,85.0,94.3,93
COL0431,BE Computer Engineering,Amravati,2023,282,120,93,27,84.44,82.4,99.6,76
COL0431,BE Computer Engineering,Amravati,2024,236,100,76,24,81.9,88.1,100.0,97
COL0432,BBA,Amravati,2021,102,50,36,14,72.75,69.7,86.9,39
COL0432,BBA,Amravati,2022,121,50,39,11,73.27,77.4,96.9,38
COL0432,BBA,Amravati,2023,110,50,38,12,74.12,75.1,87.1,41
COL0432,BBA,Amravati,2024,126,50,41,9,72.16,76.7,91.4,39
COL0433,BE Civil Engineering,Pune,2021,203,80,64,16,88.21,87.8,98.7,60
COL0433,BE Civil Engineering,Pune,2022,192,80,60,20,86.76,91.8,100.0,66
COL0433,BE Civil Engineering,Pune,2023,225,80,66,14,87.36,80.0,96.6,69
COL0433,BE Civil Engineering,Pune,2024,237,80,69,11,88.16,92.8,100.0,67
COL0434,BA,Thane,2021,312,100,80,20,64.05,87.3,100.0,90
COL0434,BA,Thane,2022,341,100,90,10,65.87,88.7,100.0,74
COL0434,BA,Thane,2023,296,90,74,16,69.21,94.4,100.0,100
COL0434,BA,Thane,2024,408,110,100,10,67.64,89.9,100.0,103
COL0435,Diploma in Civil Engineering,Mumbai Suburban,2021,103,50,37,13,63.54,73.9,93.0,40
COL0435,Diploma in Civil Engineering,Mumbai Suburban,2022,114,50,40,10,62.62,71.1,88.9,37
COL0435,Diploma in Civil Engineering,Mumbai Suburban,2023,110,50,37,13,64.28,71.9,82.3,36
COL0435,Diploma in Civil Engineering,Mumbai Suburban,2024,112,50,36,14,65.56,67.9,85.6,49
COL0436,MBA,Akola,2021,380,100,90,10,91.05,97.5,100.0,90
COL0436,MBA,Akola,2022,380,100,90,10,88.43,95.4,100.0,87
COL0436,MBA,Akola,2023,383,90,87,3,89.21,98.0,100.0,93
COL0436,MBA,Akola,2024,405,100,93,7,92.71,92.6,100.0,88
COL0437,BE Computer Engineering,Ahmednagar,2021,166,120,80,40,68.88,64.0,77.0,74
COL0437,BE Computer Engineering,Ahmednagar,2022,171,120,74,46,70.13,70.0,79.9,86
COL0437,BE Computer Engineering,Ahmednagar,2023,186,120,86,34,72.96,60.8,70.9,71
COL0437,BE Computer Engineering,Ahmednagar,2024,150,110,71,39,71.94,70.4,81.9,91
COL0438,BE Computer Engineering,Thane,2021,146,60,47,13,88.39,88.5,100.0,48
COL0438,BE Computer Engineering,Thane,2022,161,60,48,12,87.52,82.4,92.4,47
COL0438,BE Computer Engineering,Thane,2023,158,60,47,13,87.64,88.6,100.0,42
COL0438,BE Computer Engineering,Thane,2024,142,50,42,8,89.08,89.3,100.0,54
COL0439,BSc Mathematics,Sindhudurg,2021,735,210,185,25,72.91,84.8,100.0,175
COL0439,BSc Mathematics,Sindhudurg,2022,692,210,175,35,72.36,82.0,95.8,187
COL0439,BSc Mathematics,Sindhudurg,2023,751,220,187,33,72.96,83.1,95.9,186
COL0439,BSc Mathematics,Sindhudurg,2024,782,210,186,24,69.61,80.4,97.9,170
COL0440,BA,Wardha,2021,834,260,216,44,66.93,90.3,100.0,240
COL0440,BA,Wardha,2022,984,270,240,30,68.68,95.6,100.0,234
COL0440,BA,Wardha,2023,995,260,234,26,70.09,97.3,100.0,268
COL0440,BA,Wardha,2024,1133,300,268,32,67.95,98.0,100.0,299
COL0441,BE Computer Engineering,Pune,2021,75,60,36,24,67.59,66.2,73.9,37
COL0441,BE Computer Engineering,Pune,2022,79,60,37,23,68.01,61.1,79.6,39
COL0441,BE Computer Engineering,Pune,2023,85,60,39,21,70.86,60.7,74.0,43
COL0441,BE Computer Engineering,Pune,2024,92,70,43,27,72.15,58.4,67.5,42
COL0442,B.Arch,Nagpur,2021,88,30,25,5,87.09,90.0,100.0,26
COL0442,B.Arch,Nagpur,2022,94,30,26,4,85.18,90.3,100.0,24
COL0442,B.Arch,Nagpur,2023,87,30,24,6,87.64,98.0,100.0,25
COL0442,B.Arch,Nagpur,2024,91,30,25,5,89.19,96.6,100.0,25
COL0443,BSc Computer Science,Mumbai Suburban,2021,861,200,191,9,73.86,89.6,100.0,201
COL0443,BSc Computer Science,Mumbai Suburban,2022,945,210,201,9,70.15,98.0,100.0,187
COL0443,BSc Computer Science,Mumbai Suburban,2023,881,190,187,3,70.2,96.1,100.0,219
COL0443,BSc Computer Science,Mumbai Suburban,2024,1050,220,219,1,74.02,96.7,100.0,189
COL0444,B.Tech Agricultural Engineering,Kolhapur,2021,143,50,40,10,73.12,90.2,100.0,43
COL0444,B.Tech Agricultural Engineering,Kolhapur,2022,158,50,43,7,72.05,96.7,100.0,42
COL0444,B.Tech Agricultural Engineering,Kolhapur,2023,154,50,42,8,71.8,90.5,100.0,42
COL0444,B.Tech Agricultural Engineering,Kolhapur,2024,156,50,42,8,74.86,95.8,100.0,45
COL0445,BE Electrical Engineering,Nashik,2021,163,60,46,14,90.69,98.0,100.0,47
COL0445,BE Electrical Engineering,Nashik,2022,172,60,47,13,90.77,91.0,100.0,55
COL0445,BE Electrical Engineering,Nashik,2023,199,70,55,15,94.37,96.2,100.0,56
COL0445,BE Electrical Engineering,Nashik,2024,208,70,56,14,94.55,98.0,100.0,58
COL0446,BBA,Nagpur,2021,76,50,35,15,58.53,69.0,79.9,32
COL0446,BBA,Nagpur,2022,75,50,32,18,59.49,69.2,87.2,32
COL0446,BBA,Nagpur,2023,73,50,32,18,61.2,65.6,84.3,33
COL0446,BBA,Nagpur,2024,79,50,33,17,59.49,71.1,82.7,45
COL0447,BE Electrical Engineering,Yavatmal,2021,228,100,74,26,87.33,91.4,100.0,82
COL0447,BE Electrical Engineering,Yavatmal,2022,268,100,82,18,85.73,89.2,100.0,79
COL0447,BE Electrical Engineering,Yavatmal,2023,268,100,79,21,87.01,88.3,100.0,79
COL0447,BE Electrical Engineering,Yavatmal,2024,275,100,79,21,88.05,92.4,100.0,74
COL0448,MBBS,Beed,2021,242,80,68,12,97.18,90.3,100.0,66
COL0448,MBBS,Beed,2022,234,80,66,14,99.95,94.0,100.0,74
COL0448,MBBS,Beed,2023,265,90,74,16,99.27,96.0,100.0,65
COL0448,MBBS,Beed,2024,231,80,65,15,98.91,97.4,100.0,76
COL0449,BCom,Sangli,2021,1424,410,356,54,68.29,93.6,100.0,331
COL0449,BCom,Sangli,2022,1314,400,331,69,66.24,89.1,100.0,340
COL0449,BCom,Sangli,2023,1366,390,340,50,66.24,86.4,100.0,383
COL0449,BCom,Sangli,2024,1550,410,383,27,68.51,92.7,100.0,439
COL0450,BSc Computer Science,Mumbai Suburban,2021,103,80,54,26,46.1,64.4,81.0,48
COL0450,BSc Computer Science,Mumbai Suburban,2022,101,80,48,32,46.02,60.7,77.2,53
COL0450,BSc Computer Science,Mumbai Suburban,2023,117,80,53,27,47.02,61.8,80.2,54
COL0450,BSc Computer Science,Mumbai Suburban,2024,121,80,54,26,47.62,62.3,70.7,63
COL0451,BE Computer Engineering,Hingoli,2021,62,80,45,35,57.81,55.5,73.2,48
COL0451,BE Computer Engineering,Hingoli,2022,70,80,48,32,62.73,63.2,76.9,45
COL0451,BE Computer Engineering,Hingoli,2023,70,80,45,35,60.54,64.9,73.6,52
COL0451,BE Computer Engineering,Hingoli,2024,89,80,52,28,62.5,62.3,72.4,50
COL0452,BCom,Thane,2021,619,280,210,70,54.0,78.1,92.5,221
COL0452,BCom,Thane,2022,622,280,221,59,52.53,74.7,87.3,212
COL0452,BCom,Thane,2023,612,270,212,58,55.11,78.4,92.1,211
COL0452,BCom,Thane,2024,610,280,211,69,53.33,71.6,82.9,207
COL0453,BA LLB,Hingoli,2021,277,100,79,21,82.41,84.2,100.0,82
COL0453,BA LLB,Hingoli,2022,281,100,82,18,81.93,87.5,100.0,84
COL0453,BA LLB,Hingoli,2023,301,100,84,16,81.02,86.5,100.0,87
COL0453,BA LLB,Hingoli,2024,324,100,87,13,83.21,91.2,100.0,81
COL0454,BA English,Mumbai Suburban,2021,253,100,76,24,52.85,81.4,90.8,78
COL0454,BA English,Mumbai Suburban,2022,254,100,78,22,52.43,84.4,100.0,74
COL0454,BA English,Mumbai Suburban,2023,246,90,74,16,53.47,79.2,88.2,74
COL0454,BA English,Mumbai Suburban,2024,261,90,74,16,52.43,81.3,100.0,72
COL0455,BCom,Beed,2021,287,110,87,23,59.36,79.4,93.8,90
COL0455,BCom,Beed,2022,306,110,90,20,62.34,74.7,84.0,96
COL0455,BCom,Beed,2023,320,120,96,24,61.97,73.2,90.8,104
COL0455,BCom,Beed,2024,377,120,104,16,60.52,75.7,87.4,96
COL0456,BBA,Pune,2021,256,80,66,14,87.32,85.8,100.0,65
COL0456,BBA,Pune,2022,251,80,65,15,89.52,91.3,100.0,70
COL0456,BBA,Pune,2023,269,80,70,10,87.09,85.9,100.0,63
COL0456,BBA,Pune,2024,252,70,63,7,88.79,89.2,100.0,74
COL0457,BSc,Nashik,2021,1450,410,354,56,66.94,89.4,100.0,385
COL0457,BSc,Nashik,2022,1691,430,385,45,70.01,90.2,100.0,414
COL0457,BSc,Nashik,2023,1834,430,414,16,68.33,95.0,100.0,366
COL0457,BSc,Nashik,2024,1581,400,366,34,67.27,98.0,100.0,428
COL0458,BE Civil Engineering,Thane,2021,156,90,61,29,78.16,78.4,98.1,62
COL0458,BE Civil Engineering,Thane,2022,165,90,62,28,79.91,66.9,80.6,69
COL0458,BE Civil Engineering,Thane,2023,177,90,69,21,77.7,79.7,90.7,76
COL0458,BE Civil Engineering,Thane,2024,208,100,76,24,78.97,67.3,81.1,74
COL0459,BA,Pune,2021,1241,360,311,49,66.4,86.0,100.0,326
COL0459,BA,Pune,2022,1320,360,326,34,70.14,92.0,100.0,344
COL0459,BA,Pune,2023,1351,370,344,26,66.28,89.3,100.0,324
COL0459,BA,Pune,2024,1361,380,324,56,71.24,88.6,100.0,270
COL0460,BE Mechanical Engineering,Nanded,2021,132,60,44,16,83.88,82.1,99.4,46
COL0460,BE Mechanical Engineering,Nanded,2022,129,60,46,14,81.8,78.2,95.9,50
COL0460,BE Mechanical Engineering,Nanded,2023,149,70,50,20,82.51,81.8,96.2,51
COL0460,BE Mechanical Engineering,Nanded,2024,160,70,51,19,85.38,84.8,94.8,38
COL0461,Diploma in Civil Engineering,Ahmednagar,2021,116,50,39,11,64.06,69.9,86.1,36
COL0461,Diploma in Civil Engineering,Ahmednagar,2022,103,50,36,14,65.2,71.0,84.4,40
COL0461,Diploma in Civil Engineering,Ahmednagar,2023,116,50,40,10,63.57,71.1,80.1,45
COL0461,Diploma in Civil Engineering,Ahmednagar,2024,145,60,45,15,64.51,63.5,77.7,39
COL0462,BA,Sindhudurg,2021,286,200,132,68,42.92,66.8,76.6,139
COL0462,BA,Sindhudurg,2022,285,200,139,61,40.4,60.0,67.9,142
COL0462,BA,Sindhudurg,2023,285,210,142,68,41.79,63.8,78.4,152
COL0462,BA,Sindhudurg,2024,345,220,152,68,44.97,60.3,74.4,107
COL0463,Diploma in Computer Engineering,Latur,2021,350,100,83,17,75.85,93.3,100.0,90
COL0463,Diploma in Computer Engineering,Latur,2022,363,100,90,10,79.21,88.0,100.0,95
COL0463,Diploma in Computer Engineering,Latur,2023,401,100,95,5,80.19,90.0,100.0,100
COL0463,Diploma in Computer Engineering,Latur,2024,433,110,100,10,77.12,91.5,100.0,103
COL0464,Diploma in Civil Engineering,Akola,2021,181,50,45,5,80.14,83.3,96.3,47
COL0464,Diploma in Civil Engineering,Akola,2022,204,50,47,3,75.88,84.6,100.0,47
COL0464,Diploma in Civil Engineering,Akola,2023,209,50,47,3,77.88,89.3,100.0,46
COL0464,Diploma in Civil Engineering,Akola,2024,205,50,46,4,79.59,84.8,100.0,48
COL0465,BA,Pune,2021,1341,410,345,65,66.07,85.4,100.0,369
COL0465,BA,Pune,2022,1451,410,369,41,67.95,89.5,100.0,400
COL0465,BA,Pune,2023,1598,460,400,60,68.8,86.7,100.0,323
COL0465,BA,Pune,2024,1352,370,323,47,69.26,87.9,100.0,333
COL0466,B.Pharm,Mumbai Suburban,2021,58,50,30,20,52.11,75.5,84.4,29
COL0466,B.Pharm,Mumbai Suburban,2022,53,50,29,21,52.93,82.6,96.9,40
COL0466,B.Pharm,Mumbai Suburban,2023,78,60,40,20,56.24,81.9,98.5,31
COL0466,B.Pharm,Mumbai Suburban,2024,59,50,31,19,55.8,77.2,89.1,40
COL0467,BE Mechanical Engineering,Solapur,2021,340,100,84,16,99.95,91.1,100.0,85
COL0467,BE Mechanical Engineering,Solapur,2022,368,100,85,15,99.95,98.0,100.0,79
COL0467,BE Mechanical Engineering,Solapur,2023,346,90,79,11,98.78,98.0,100.0,103
COL0467,BE Mechanical Engineering,Solapur,2024,452,110,103,7,99.95,98.0,100.0,112
COL0468,BA,Mumbai City,2021,688,280,224,56,58.51,78.1,94.9,202
COL0468,BA,Mumbai City,2022,649,270,202,68,56.69,77.8,91.7,211
COL0468,BA,Mumbai City,2023,712,270,211,59,57.09,73.4,86.1,244
COL0468,BA,Mumbai City,2024,831,300,244,56,60.86,73.7,86.3,228
COL0469,Diploma in Computer Engineering,Nashik,2021,227,100,75,25,66.91,82.3,94.7,81
COL0469,Diploma in Computer Engineering,Nashik,2022,253,100,81,19,67.62,82.4,96.0,89
